mssv,dien_tt,diem_tt,lop12_matinh,lop12_matruong,TEN_TRUONG
A1CC32BDXPvAibaEXe/Nok7qdNjJRpfulMGprmx0,THPT,0.9,,,
C79D845FXPvAibaEXe/Nok7qdNjJRlWbtI3YyrWF,THPT,1.1166666666666667,,,
D6B46D15XPvAibaEXe/Nok7qdNjJRgSNpIR21GKe,THPT,0.9666666666666667,,,
CAD39D12XPvAibaEXe/Nok7qdNjJRpivHrc+Odg2,THPT,0.9,,,
7735E10EXPvAibaEXe/Nok7qdNjJRpZEeIZPx83m,THPT,1.0166666666666666,,,
D1EFC46BXPvAibaEXe/Nok7qdNjJRvDw5If2CSLB,THPT,0.8833333333333333,,,
53C28097XPvAibaEXe/Nok7qdNjJRpvSBASXhbvj,THPT,0.8166666666666667,,,
87AB1BF1XPvAibaEXe86krjHGvaiWxMmjETCt6JV,THPT,0.9333333333333333,,,
EEC34F7CXPvAibaEXe86krjHGvaiW/vdqnql4K3E,THPT,0.8666666666666667,,,
8EF98EE3XPvAibaEXe86krjHGvaiW0Odpz049bJA,THPT,0.8833333333333333,,,
E6272409XPvAibaEXe86krjHGvaiW37tyiJ1YN+9,THPT,0.9666666666666667,,,
6175A313XPvAibaEXe86krjHGvaiWwI8pzNJ+7Zl,THPT,0.9333333333333333,,,
A08BEE86XPvAibaEXe86krjHGvaiWwfzWh/KHx/e,THPT,0.9333333333333333,,,
CA2ACA08XPvAibaEXe86krjHGvaiWw+19X3b0YzT,THPT,0.85,,,
AABD0D47XPvAibaEXe86krjHGvaiWzZC3wvVUD52,THPT,0.8333333333333334,,,
29297150XPvAibaEXe86krjHGvaiWzz9rU2gYi/y,THPT,0.8333333333333334,,,
A6C0AAB8XPvAibaEXe86krjHGvaiW37q+0pP8UP1,THPT,0.8166666666666667,,,
1EEADA1AXPvAibaEXe9cYfl6D6BtPJTQN3JoUf4L,THPT,0.8833333333333333,,,
856DA928XPvAibaEXe9cYfl6D6BtPIX0tfSptrp+,THPT,0.9833333333333333,,,
8A5E548AXPvAibaEXe9cYfl6D6BtPDivHAFqINq2,THPT,0.9333333333333333,,,
C1F37059XPvAibaEXe9cYfl6D6BtPG7HzaS511bz,THPT,0.8833333333333333,,,
96195CF9XPvAibaEXe9cYfl6D6BtPFPtgzuBfGWm,THPT,0.85,,,
E6391B3FXPvAibaEXe9cYfl6D6BtPMp6ys8G8+9H,THPT,0.8833333333333333,,,
A8F153C6XPvAibaEXe9cYfl6D6BtPHGCj6z6qL7j,THPT,0.9666666666666667,,,
725D70C8XPvAibaEXe9cYfl6D6BtPEEyeyUg0zQQ,THPT,0.9333333333333333,,,
5D89D12AXPvAibaEXe9oenRjqNmEX77/Bxata+1b,THPT,0.9,,,
3D38A0F6XPvAibaEXe9oenRjqNmEX73VlChhVH0l,THPT,0.9,,,
68A6C4F9XPvAibaEXe9oenRjqNmEXzXRzv4simoh,TT-Bộ,-1.0,,,
E63386E8XPvAibaEXe9oenRjqNmEX5FdMtwOoglJ,THPT,0.9666666666666667,,,
E9F66C68XPvAibaEXe9oenRjqNmEXxvlUitwELxr,THPT,0.8666666666666667,,,
D26D2640XPvAibaEXe9mCnb3+Zz/Pc0K5w1JVWo1,THPT,0.7833333333333333,,,
EEB7E57CXPvAibaEXe9mCnb3+Zz/PR/yLHcxRw1n,THPT,0.85,,,
271E1C78XPvAibaEXe9mCnb3+Zz/PczZ4KkugInl,THPT,0.9666666666666667,,,
297E034DXPvAibaEXe9mCnb3+Zz/PezZaW2cRbs7,THPT,0.9,,,
682945CCXPvAibaEXe9mCnb3+Zz/PUn3pDGbLSzu,THPT,0.8666666666666667,,,
8D5D416CXPvAibaEXe9mCnb3+Zz/PbPDgGJedFIu,THPT,0.8666666666666667,,,
8213E9BBXPvAibaEXe9mCnb3+Zz/PamkyjsPw+6H,THPT,0.9833333333333333,,,
2FD982F5XPvAibaEXe9mCnb3+Zz/Pe3XsCZL6/KF,THPT,0.8833333333333333,,,
9DDFFF12XPvAibaEXe9mCnb3+Zz/PeN3qzJL6pM1,THPT,0.95,,,
778A7D5FXPvAibaEXe9mCnb3+Zz/PR/H3cfleQ8t,THPT,0.8333333333333334,,,
47885262XPvAibaEXe/cg9419ghLE29xtKR6mNzO,THPT,0.8666666666666667,,,
4ECEFD2CXPvAibaEXe/cg9419ghLEztY2raOFFcb,THPT,0.9,,,
FE8B49CEXPvAibaEXe/cg9419ghLE/LpBYcTHjDV,THPT,0.9166666666666666,,,
2A600D08XPvAibaEXe/cg9419ghLE1CAOgzUwmgz,THPT,1.0,,,
6AA036E5XPvAibaEXe/cg9419ghLE+9lS4zRwfha,THPT,1.1,,,
A468B48BXPvAibaEXe/cg9419ghLExA8xNMFSTp6,THPT,0.9166666666666666,,,
5E521194XPvAibaEXe/KGOYNCaEaWWIoIjYM+3Ir,THPT,0.9666666666666667,,,
C6FBD7C8XPvAibaEXe/KGOYNCaEaWevv6tAqytMz,THPT,0.95,,,
704E1F0AXPvAibaEXe/KGOYNCaEaWR+44ZAicZX/,THPT,0.9166666666666666,,,
165101E9XPvAibaEXe/KGOYNCaEaWZedVwlY3QZ0,THPT,0.95,,,
4C776828XPvAibaEXe/KGOYNCaEaWSy3TGHOsNtZ,THPT,0.8833333333333333,,,
2B562458XPvAibaEXe/KGOYNCaEaWSas+3hCAqLs,THPT,0.85,,,
11E643C4XPvAibaEXe/KGOYNCaEaWWGXfi6Ug1W9,THPT,0.9166666666666666,,,
2D99E412XPvAibaEXe8VziDgYa0u7pmPv7ThgrVQ,THPT,0.9333333333333333,,,
CE9A0F8BXPvAibaEXe8VziDgYa0u7tPrSA0cpZ1K,THPT,0.8,,,
B48CE3ACXPvAibaEXe8VziDgYa0u7mVU9Rhxwqza,THPT,0.95,,,
8C053506XPvAibaEXe8VziDgYa0u7kXETb28eD9J,THPT,0.9833333333333333,,,
596EFDD7XPvAibaEXe8VziDgYa0u7jSjm4qoysFg,THPT,0.9166666666666666,,,
BAC94C58XPvAibaEXe8VziDgYa0u7qImuijCjI9Z,THPT,0.9166666666666666,,,
0C50DD36XPvAibaEXe8VziDgYa0u7gnYHeV/XO36,THPT,0.8,,,
6854FCD8XPvAibaEXe8VziDgYa0u7mTJdEiYeXKm,THPT,0.95,,,
006B0A45XPvAibaEXe+TZKE2gC8nUj96gTN+8Bxy,THPT,0.9,,,
6CECC7A2XPvAibaEXe+TZKE2gC8nUnFvuvzaVDvS,THPT,0.9166666666666666,,,
655D3509XPvAibaEXe+TZKE2gC8nUp5zkp7yPfiy,THPT,0.95,,,
6BF56AEFXPvAibaEXe+TZKE2gC8nUmnzzI5D7Rh3,THPT,0.8666666666666667,,,
44B9604AXPvAibaEXe+TZKE2gC8nUlcePwLizo6K,THPT,0.9333333333333333,,,
1955BAC8XPvAibaEXe+TZKE2gC8nUqI9gZRFYvKw,THPT,0.9166666666666666,,,
E281ADE9XPvAibaEXe+TZKE2gC8nUq28NQidM3FB,THPT,0.9333333333333333,,,
5D6C330DXPvAibaEXe+TZKE2gC8nUmrwpmA+pQ4c,THPT,0.8333333333333334,,,
E5D2D1A6XPvAibaEXe+TZKE2gC8nUm/FasP9PET4,THPT,0.9833333333333333,,,
BD5B5405XPvAibaEXe/GFbVLDV6SZHSuuAr+V5Hu,THPT,0.9666666666666667,,,
B961A346XPvAibaEXe/GFbVLDV6SZKR/OkOk9tjQ,THPT,0.8666666666666667,,,
36828B71XPvAibaEXe/GFbVLDV6SZNdvvgJpO0Mz,THPT,0.8666666666666667,,,
00C64B85XPvAibaEXe/GFbVLDV6SZJlZKXs0/KN4,THPT,0.8666666666666667,,,
6A2A553FXPvAibaEXe/GFbVLDV6SZPsh1Z0Jj/n/,THPT,0.8666666666666667,,,
C6158D21XPvAibaEXe/GFbVLDV6SZJQTjNzZsKg1,THPT,0.85,,,
7F6C98BEXPvAibaEXe/GFbVLDV6SZPFa9+HD0pSw,THPT,0.9333333333333333,,,
83C28D63XPvAibaEXe/GFbVLDV6SZHSpHddxdRyT,THPT,0.8666666666666667,,,
2320F58AXPvAibaEXe/GFbVLDV6SZLVYCPBsF3xL,THPT,0.9166666666666666,,,
91230E90XPvAibaEXe/Uev7j/8EzmTMB980kV6qB,THPT,1.0166666666666666,,,
FB4F1A27XPvAibaEXe/Uev7j/8EzmTAj1CkMP9PS,THPT,0.95,,,
B2B5D9C3XPvAibaEXe/Uev7j/8EzmXD71ZVL116W,THPT,0.8166666666666667,,,
730AFA4AXPvAibaEXe/Uev7j/8Ezmf3kk8pgAZBP,THPT,1.0666666666666667,,,
45282590XPvAibaEXe/Uev7j/8EzmYpQdCs4WEXg,THPT,0.85,,,
2B6005DBXPvAibaEXe/Uev7j/8EzmQSykv0L7g1w,THPT,0.9333333333333333,,,
0E8718D1XPvAibaEXe/Uev7j/8Ezmbm1+c2ioDM+,THPT,0.8166666666666667,,,
B178A5FDXPvAibaEXe/Uev7j/8Ezmdfo/2MLaUaF,THPT,0.95,,,
78498C95XPvAibaEXe8hLNatuVCg+U6jgvGVlQ/k,THPT,0.9,,,
6863E512XPvAibaEXe8hLNatuVCg+UIHvbMJncfZ,THPT,0.8333333333333334,,,
603206BCXPvAibaEXe8hLNatuVCg+ZGCSKnLlFhY,THPT,0.8833333333333333,,,
CC882D99XPvAibaEXe8hLNatuVCg+doAJJPwTQW7,THPT,0.9,,,
37BF549BXPvAibaEXe8hLNatuVCg+VlP2SYvVtDS,THPT,1.0,,,
032009DBXPvAibaEXe8hLNatuVCg+bidSLDlKFer,THPT,0.8166666666666667,,,
138D6156XPvAibaEXe8hLNatuVCg+ejXgw+1QblH,THPT,0.8666666666666667,,,
6F4E2403XPvAibaEXe8hLNatuVCg+d70/9+5XPCj,THPT,0.9666666666666667,,,
4620E4CAXPvAibaEXe8hLNatuVCg+Zrbvz03i5qb,THPT,1.0833333333333333,,,
63D68225XPvAibaEXe/MCL0qpDhx02+W2h7GHD9R,THPT,0.9,,,
AF6CCDBFXPvAibaEXe/MCL0qpDhx0wlYfkH7ztqt,THPT,0.8166666666666667,,,
F77FFD21XPvAibaEXe/MCL0qpDhx0/t0638f5baa,THPT,0.8333333333333334,,,
C8C31BA1XPvAibaEXe/MCL0qpDhx01OdVJufXzvF,THPT,0.8666666666666667,,,
A3A76D84XPvAibaEXe/MCL0qpDhx04mqmUihNi18,THPT,0.8333333333333334,,,
C448BDFDXPvAibaEXe/MCL0qpDhx02kv1HHNdQzF,THPT,0.85,,,
8236DF1FXPvAibaEXe/MCL0qpDhx03Mfi0q07Dws,THPT,0.9166666666666666,,,
435BFB91XPvAibaEXe/MCL0qpDhx0/xaKlqVJk9G,THPT,0.8666666666666667,,,
72360A9BXPvAibaEXe/MCL0qpDhx02jhOyfNsnRm,THPT,0.7666666666666667,,,
3C1AC214XPvAibaEXe/kJUgsv26Ua9Wx7QQ3WPtB,THPT,0.8166666666666667,,,
C76EDCF3XPvAibaEXe/kJUgsv26Ua0p0JHtUAsAS,THPT,0.95,,,
43313273XPvAibaEXe/kJUgsv26Ua6XE/uJUNXEp,THPT,0.9,,,
02F183F0XPvAibaEXe/kJUgsv26Ua01LZ73bPyUY,THPT,0.8166666666666667,,,
D5CB6E0EXPvAibaEXe/kJUgsv26Ua4fviWhP8ico,THPT,0.8333333333333334,,,
C3C96EC6XPvAibaEXe/kJUgsv26Ua3AxeitbvmZB,THPT,0.85,,,
F6208A2CXPvAibaEXe/kJUgsv26Uaz79STBqAZnz,THPT,0.9,,,
BA5293AFXPvAibaEXe/kJUgsv26Ua7Le4wMbZQOH,THPT,0.95,,,
8641CD9BXPvAibaEXe9LZwdMb86KAzf186r0q1ut,THPT,0.9833333333333333,,,
28496A0BXPvAibaEXe9LZwdMb86KAwofS9x3/G+0,THPT,0.9166666666666666,,,
F4A4BE79XPvAibaEXe9LZwdMb86KA4iJqMLUIZwo,THPT,0.85,,,
DBC11C69XPvAibaEXe9LZwdMb86KA6Wl57kbLAGS,THPT,0.8,,,
1BF56B5CXPvAibaEXe9LZwdMb86KA3puNsLNPHJ0,THPT,1.0333333333333334,,,
6AB2635CXPvAibaEXe9LZwdMb86KA9EUK6LgFjQ+,THPT,0.8833333333333333,,,
B9133B88XPvAibaEXe9LZwdMb86KA+pK5/ysf4dv,THPT,0.8666666666666667,,,
CBB6144BXPvAibaEXe9LZwdMb86KA8a4TiZpwgMb,THPT,0.9666666666666667,,,
B31F2EFDXPvAibaEXe9LZwdMb86KA7q1VJwOTOUa,THPT,1.0333333333333334,,,
C1A9D292XPvAibaEXe9ZsjBGMHTvpoTq8sZpSnbe,THPT,0.8833333333333333,,,
502BECD2XPvAibaEXe9ZsjBGMHTvpmGx6Rhlkn8S,THPT,0.9166666666666666,,,
CB53EA26XPvAibaEXe9ZsjBGMHTvpmz4F0tQQH4U,THPT,0.8666666666666667,,,
DCDE2415XPvAibaEXe9ZsjBGMHTvpvyF5PEXEf+o,THPT,0.85,,,
6D0735A9XPvAibaEXe9ZsjBGMHTvpgl/45I55+lN,THPT,0.85,,,
B3340294XPvAibaEXe9ZsjBGMHTvpg2yYeSPyWxL,THPT,0.8833333333333333,,,
928A2D28XPvAibaEXe9ZsjBGMHTvppFWZjZB4bzm,THPT,0.9,,,
151BC71AXPvAibaEXe9ZsjBGMHTvptxKpTRCdcJN,THPT,0.8833333333333333,,,
D4208C04XPvAibaEXe9ZsjBGMHTvpkLT+tMImdlV,THPT,0.85,,,
D58840DCXPvAibaEXe9ZsjBGMHTvphkgWrjhffHl,THPT,0.85,,,
3C1C96A3XPvAibaEXe/k62DFAfrQTg4AUr4xsSDd,THPT,0.9333333333333333,,,
3E06F5F2XPvAibaEXe/k62DFAfrQThk+ROX2XvGF,THPT,0.8666666666666667,,,
987A45F8XPvAibaEXe/k62DFAfrQTjTWj8l5+7cT,THPT,0.85,,,
1BD1AD6EXPvAibaEXe/k62DFAfrQTjkDsvLeJDNd,THPT,0.9,,,
967E6903XPvAibaEXe/k62DFAfrQTl9GrveUQB7X,THPT,0.8666666666666667,,,
E44D1E6CXPvAibaEXe/k62DFAfrQTsS8tHO2IoFl,THPT,0.9,,,
49DA530CXPvAibaEXe/k62DFAfrQTuqWE10yo1gX,THPT,0.95,,,
25D5AEC1XPvAibaEXe/k62DFAfrQTuhyEMCJFErp,THPT,0.8166666666666667,,,
C5D327CCXPvAibaEXe/k62DFAfrQToLklifmYtYd,THPT,0.9166666666666666,,,
3C7C12EFXPvAibaEXe/k62DFAfrQTjVXd+9viWQJ,THPT,0.8833333333333333,,,
6797E6AFXPvAibaEXe88tz7NL7l/gigtWlWELlnM,THPT,0.9666666666666667,,,
114B144AXPvAibaEXe88tz7NL7l/gkChXTyYw3wG,THPT,0.8833333333333333,,,
44F8D5D7XPvAibaEXe88tz7NL7l/gtFUOkxXz2Vn,THPT,0.9166666666666666,,,
FADAFB89XPvAibaEXe88tz7NL7l/gvG6t/E6GXcF,THPT,0.8666666666666667,,,
9D84C8C2XPvAibaEXe88tz7NL7l/grgcMVpEWguV,THPT,0.8666666666666667,,,
5B24B7E9XPvAibaEXe88tz7NL7l/gkzJpMXlLHVu,THPT,0.8333333333333334,,,
5063C949XPvAibaEXe88tz7NL7l/gt1KiW8QGs6H,THPT,0.8166666666666667,,,
61AB9DBFXPvAibaEXe88tz7NL7l/gh/OscLIyWA4,THPT,0.9166666666666666,,,
6D822171XPvAibaEXe88tz7NL7l/glfUKXnZ+w7c,THPT,0.85,,,
FD98FF70XPvAibaEXe88tz7NL7l/gpmosb/DWOS+,THPT,0.9,,,
D349E207XPvAibaEXe/aPLdUCtOgChkEtg7JE0Ca,THPT,0.8166666666666667,,,
337855C4XPvAibaEXe/aPLdUCtOgChaC3lFbDhas,THPT,0.9333333333333333,,,
8F3185FEXPvAibaEXe/aPLdUCtOgCsBe2SXe0WDb,THPT,0.9333333333333333,,,
5319E926XPvAibaEXe/aPLdUCtOgCsYuTRe19Bvm,THPT,0.9,,,
5F66CC15XPvAibaEXe/aPLdUCtOgCmaknvOevy6n,THPT,0.85,,,
AE34A424XPvAibaEXe/aPLdUCtOgCv0t/1wT/D3z,THPT,1.0,,,
C4C5C3E4XPvAibaEXe/aPLdUCtOgClLL6Fk3loNV,THPT,0.95,,,
CA80DC97XPvAibaEXe/aPLdUCtOgChE7/iu2Frmu,THPT,0.9166666666666666,,,
4D7A8548XPvAibaEXe/aPLdUCtOgCqBD88izVvAa,THPT,0.8833333333333333,,,
6FD8569EXPvAibaEXe/aPLdUCtOgCts0jFB38TSA,THPT,0.8666666666666667,,,
5A127BADXPvAibaEXe/Twrxaq444c/MCqgcJrbjn,THPT,1.0333333333333334,,,
76271014XPvAibaEXe/Twrxaq444cxLmVsDyoG/9,THPT,0.9166666666666666,,,
6F120F59XPvAibaEXe/Twrxaq444c54z81uS601e,THPT,0.85,,,
91BBF813XPvAibaEXe/Twrxaq444cyfyjfNXILc3,THPT,1.0166666666666666,,,
A33E3042XPvAibaEXe/Twrxaq444c0u0yKQAXiiA,THPT,0.9166666666666666,,,
85DFE3D3XPvAibaEXe/Twrxaq444c79eEBE4Xz7H,THPT,0.9333333333333333,,,
FC1373DCXPvAibaEXe/Twrxaq444c5fF/e2ZzuG9,THPT,1.05,,,
31AEBC04XPvAibaEXe/Twrxaq444c84ycz8+FZaI,THPT,0.8833333333333333,,,
4C894DC5XPvAibaEXe9HXpb1PepyFWYqqHiGGl6/,THPT,1.0166666666666666,,,
F1455579XPvAibaEXe9HXpb1PepyFfdXb2ThfxZz,THPT,0.8833333333333333,,,
7337E0B1XPvAibaEXe9HXpb1PepyFUx3lUvGCQjl,THPT,0.8666666666666667,,,
78DFD992XPvAibaEXe9HXpb1PepyFYixGLGWpqu3,THPT,0.8,,,
0BAF3540XPvAibaEXe9HXpb1PepyFQeHHIpoFKlX,THPT,0.8833333333333333,,,
6AEAE920XPvAibaEXe9HXpb1PepyFTHW7MzBxj5y,THPT,0.9166666666666666,,,
1A337CBCXPvAibaEXe9HXpb1PepyFTbcxMBcuB5Y,THPT,0.8833333333333333,,,
551B44F8XPvAibaEXe9HXpb1PepyFci/bGEU/Zva,THPT,1.0333333333333334,,,
3694E5E6XPvAibaEXe9HXpb1PepyFV6dAscob+FU,THPT,0.9333333333333333,,,
7F2E16DBXPvAibaEXe9HXpb1PepyFU8AnWqkYX8g,THPT,0.85,,,
21262576XPvAibaEXe8p5yvHQtPES0B7eV1Twgs0,THPT,0.8666666666666667,,,
8144FD61XPvAibaEXe8p5yvHQtPESz4k90vlB9C9,THPT,0.9,,,
D9565354XPvAibaEXe8p5yvHQtPESzTmX0vQwzvn,THPT,0.9,,,
7A5494EFXPvAibaEXe8p5yvHQtPES2pjT+mnFBiP,THPT,0.8833333333333333,,,
6F40757CXPvAibaEXe8p5yvHQtPESw43tizx4HoX,THPT,0.8333333333333334,,,
C35B7D58XPvAibaEXe8p5yvHQtPES5RibWhntIV9,THPT,0.8333333333333334,,,
8FE405FAXPvAibaEXe8p5yvHQtPES4s22kqhBobL,THPT,1.0,,,
1C404C8FXPvAibaEXe8p5yvHQtPES4PeCQw39/SX,THPT,1.05,,,
8B3D8B26XPvAibaEXe9o3csoNuwUvFp9HKjTdJZi,THPT,0.85,,,
5A4D5F66XPvAibaEXe9o3csoNuwUvNmLsOKLLSM4,THPT,0.9,,,
339A3FEFXPvAibaEXe9o3csoNuwUvNaLcKo+Rrh/,THPT,0.95,,,
EF6D3E34XPvAibaEXe9o3csoNuwUvO7brxBe1EBb,THPT,0.9166666666666666,,,
81EE8EF2XPvAibaEXe9o3csoNuwUvFCXzXJKbMVz,THPT,0.8833333333333333,,,
9750FAA7XPvAibaEXe9o3csoNuwUvP7wZ1a+yf8r,THPT,0.9,,,
D4B3E182XPvAibaEXe9o3csoNuwUvIL5zxXz4455,THPT,0.9166666666666666,,,
1A908D81XPvAibaEXe9o3csoNuwUvM9MBPuQBYEb,THPT,0.9166666666666666,,,
FB0D25F3XPvAibaEXe9o3csoNuwUvEcLOFJXO+QD,THPT,0.9,,,
F0EE1719XPvAibaEXe9o3csoNuwUvKSzmcM5X/Yg,THPT,0.8666666666666667,,,
BB354CC3XPvAibaEXe+NJiMjcH3vhCmhySOrWCce,THPT,0.9666666666666667,,,
BBE9FFD5XPvAibaEXe+NJiMjcH3vhPYek0NOrqPc,THPT,0.9,,,
A2AF4496XPvAibaEXe+NJiMjcH3vhKXi3lwL0xLi,THPT,0.8833333333333333,,,
F7DAFFD1XPvAibaEXe+NJiMjcH3vhAsIxgSA5jtN,THPT,0.9,,,
C455032AXPvAibaEXe+NJiMjcH3vhNjDTbd/VozU,THPT,1.1333333333333333,,,
C5D19041XPvAibaEXe+NJiMjcH3vhGZBbbWixTpF,THPT,0.8833333333333333,,,
55CBE4B2XPvAibaEXe+NJiMjcH3vhPWspGkNjgbI,THPT,0.85,,,
8E592CC1XPvAibaEXe+NJiMjcH3vhJlSqWbTaFrE,THPT,0.85,,,
587CA928XPvAibaEXe+NJiMjcH3vhDSbGe/qJhZ2,THPT,1.1166666666666667,,,
2B420AFFXPvAibaEXe/rp0ev/rDe09IWbirGddUi,THPT,0.9166666666666666,,,
C893DAA7XPvAibaEXe/rp0ev/rDe0284uT9fThgA,THPT,0.9333333333333333,,,
C4B3CA0DXPvAibaEXe/rp0ev/rDe07HQer5abv+7,THPT,0.9666666666666667,,,
EEEB1256XPvAibaEXe/rp0ev/rDe0wn/OfwMuhL0,THPT,0.8166666666666667,,,
B123F3C9XPvAibaEXe/rp0ev/rDe03hflmVII1Tt,THPT,0.9,,,
B262234AXPvAibaEXe/rp0ev/rDe07xUb32i3Uwn,THPT,0.9666666666666667,,,
73C3BE20XPvAibaEXe/rp0ev/rDe02svV60+Acoz,THPT,0.8833333333333333,,,
9F3A7D23XPvAibaEXe/rp0ev/rDe08hd3RmETd44,THPT,0.8666666666666667,,,
48E98811XPvAibaEXe8AEUw13Ud6KncXG0ZOvguq,THPT,0.9166666666666666,,,
95F6DF74XPvAibaEXe8AEUw13Ud6KnfGGCK4SV1Q,THPT,0.9,,,
589DABF7XPvAibaEXe8AEUw13Ud6KkMppwG9Nrs1,THPT,0.9666666666666667,,,
5922FCABXPvAibaEXe8AEUw13Ud6KnHmyBmlVUoY,THPT,0.8833333333333333,,,
06F4B388XPvAibaEXe8AEUw13Ud6Kn7PJ7EwNXGt,THPT,1.0,,,
C988F8D6XPvAibaEXe8AEUw13Ud6Ki6zuOGdFDh7,THPT,0.9333333333333333,,,
60631F91XPvAibaEXe8AEUw13Ud6KqJhwDFrKJub,THPT,0.8333333333333334,,,
A2CD283BXPvAibaEXe8AEUw13Ud6Kl2/Ifi0mKvF,THPT,0.9333333333333333,,,
FA321630XPvAibaEXe8TrN3vUI8MaCMWQ0dmEL6l,THPT,0.85,,,
D8075964XPvAibaEXe8TrN3vUI8MaKIsr8wmfl7M,THPT,0.9,,,
26C10AA7XPvAibaEXe8TrN3vUI8MaOIcRHHeaint,THPT,0.9333333333333333,,,
498EE480XPvAibaEXe8TrN3vUI8MaHHVw1RfTSHE,THPT,0.85,,,
977BA0F9XPvAibaEXe8TrN3vUI8MaLAk0LNGoRGZ,THPT,0.9666666666666667,,,
1B677C08XPvAibaEXe8TrN3vUI8MaMEFHxEbNhTa,THPT,0.9333333333333333,,,
8290D854XPvAibaEXe8TrN3vUI8MaCLxvR1Y78Xt,THPT,0.8666666666666667,,,
C78C24CDXPvAibaEXe8TrN3vUI8MaJoU4lYh39YH,THPT,0.85,,,
563E9289XPvAibaEXe/a3PM8AP2NgwXCb21OBlQe,THPT,0.8666666666666667,,,
8868BA3CXPvAibaEXe/a3PM8AP2NgzzZ29OXd9/5,THPT,0.8666666666666667,,,
9C5ABA2CXPvAibaEXe/a3PM8AP2Ng7HsJMHP/6bp,THPT,0.9,,,
652648CBXPvAibaEXe/a3PM8AP2Ng8tHdXd20Co5,THPT,0.9166666666666666,,,
01339FADXPvAibaEXe/a3PM8AP2Ng0uXDZOGMC2W,THPT,0.9666666666666667,,,
9125778AXPvAibaEXe/a3PM8AP2Ng2VfTBe8ynkO,THPT,0.9,,,
D859AB46XPvAibaEXe/a3PM8AP2NgzCjTVS86e9w,THPT,0.85,,,
256CAF61XPvAibaEXe8e8TJXhGRqkEsxlP7P0zFV,THPT,1.0,,,
F677C43CXPvAibaEXe8e8TJXhGRqkB8QzI8wOQCd,THPT,0.8833333333333333,,,
AFF22360XPvAibaEXe8e8TJXhGRqkH1/sNJPtvA9,THPT,0.9,,,
C3F2AF81XPvAibaEXe8e8TJXhGRqkF2KUXuYoaqG,THPT,0.8833333333333333,,,
8C6FE81AXPvAibaEXe8e8TJXhGRqkEcBx/5az8pl,THPT,0.8333333333333334,,,
E3D2A6C9XPvAibaEXe8e8TJXhGRqkMYYxRFbDlpT,THPT,0.8333333333333334,,,
C066A730XPvAibaEXe8e8TJXhGRqkFQClYt2+09M,THPT,0.9,,,
62A950A6XPvAibaEXe8yzZ/8QUtgdv/TDzLoF+yc,THPT,0.85,,,
39FA00CEXPvAibaEXe8yzZ/8QUtgduNs/W9jl/4O,THPT,0.95,,,
77044BDAXPvAibaEXe8yzZ/8QUtgdtE4Bj3df2bu,THPT,0.85,,,
01254D12XPvAibaEXe8yzZ/8QUtgdgO7k755LUHF,THPT,0.9833333333333333,,,
6F81A5D5XPvAibaEXe8yzZ/8QUtgdsWPb4CTNI4B,THPT,0.8,,,
0D30BB57XPvAibaEXe8yzZ/8QUtgdoXOX3U3tDwT,THPT,0.8833333333333333,,,
B63D0F42XPvAibaEXe8yzZ/8QUtgdncOwVBpJrXf,THPT,1.0166666666666666,,,
AA0AABA9XPvAibaEXe8yzZ/8QUtgdnSqSmYpvWWN,THPT,0.75,,,
5BF576BEXPvAibaEXe8yzZ/8QUtgdqBpEkgDL/sE,THPT,0.8333333333333334,,,
6DAD38A8XPvAibaEXe+TioGOAQy/3zPKEw7D20VX,THPT,0.9333333333333333,,,
7A32C41BXPvAibaEXe+TioGOAQy/3zzpTUjKGplc,THPT,0.9333333333333333,,,
64278425XPvAibaEXe+TioGOAQy/3/vnhJxVVW03,THPT,0.8666666666666667,,,
8DAE5511XPvAibaEXe+TioGOAQy/3xzzqxMY0gs8,THPT,0.9333333333333333,,,
B76D692EXPvAibaEXe+TioGOAQy/36h4G7k0Z3Eo,THPT,0.8333333333333334,,,
873C18D9XPvAibaEXe+TioGOAQy/326pN8BSQqCv,CUTUYEN,-1.0,,,
324FB62EXPvAibaEXe+TioGOAQy/3x9q3D2s1RzS,THPT,0.8166666666666667,,,
587117ECXPvAibaEXe+TioGOAQy/3xs11Ox39j0M,THPT,0.8166666666666667,,,
9F52B45BXPvAibaEXe+TioGOAQy/33ViofLliR79,THPT,0.95,,,
DEB9BFF3XPvAibaEXe+TioGOAQy/310n4YoaF5iI,THPT,0.8666666666666667,,,
36EBF187XPvAibaEXe8aMmuWiMhL4kaW5GJ4NoC0,THPT,0.8666666666666667,,,
6BB1D799XPvAibaEXe8aMmuWiMhL4jueQKEn+PS2,THPT,0.9333333333333333,,,
5DF7CDB2XPvAibaEXe8aMmuWiMhL4qlD/pUFKN36,THPT,0.8666666666666667,,,
354309A2XPvAibaEXe8aMmuWiMhL4vWN6UGHCU4I,THPT,0.8166666666666667,,,
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,THPT,0.8,,,
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,THPT,0.8,,,
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,THPT,0.8,,,
269A6330XPvAibaEXe8aMmuWiMhL4vFI0OzjFGky,THPT,0.8,,,
D3776D36XPvAibaEXe8FWWF7xHXRANfzexilJ2RG,THPT,0.7333333333333333,,,
