mssv,ngaythi,url,loaixn,tongdiem,ngay_xet_loai,thoi_gian_nop_bang,ket_qua_xet_loai,year,month,day
4BC011B2XPvAibaEXe9iVChpJY9DITS7AYFLgUjB,2019-01-25,bangcap/15520325/15520325_bangcap_TOEIC_LR_20200604085144.jpg,TOEIC_LR,730.0,2020-06-08 11:02:19.000000000,2020-06-04,,2020,6,8
4BDF5DB5XPvAibaEXe9/83vYrk4yZrjb5yWIeO6R,2020-08-22,bangcap/15520611/15520611_bangcap_TOEIC_LR_20201222230710.jpg,TOEIC_LR,630.0,2021-01-23 21:13:57.343387471,2020-12-22,,2021,1,23
4C9B57D9XPvAibaEXe8eJZh5OyStbNCI+BAkeQmo,2020-11-04,bangcap/16520704/16520704_bangcap_TOEIC_LR_20210511121449.jpg,TOEIC_LR,625.0,2021-05-18 10:26:41.000000000,2021-05-11,,2021,5,18
4CD815E5XPvAibaEXe8t2+lY9eHsFj0d8P2Y9Uzx,2020-09-12,bangcap/17520883/17520883_bangcap_IELTS_20201008090234.jpg,IELTS,5.5,2020-10-19 08:35:20.000000000,2020-10-08,,2020,10,19
4D1054A2XPvAibaEXe8WD3qnVG2b/aV/yYzs56/D,2017-02-08,bangcap/13520453/13520453_bangcap_TOEIC_LR_20180622165846.jpg,TOEIC_LR,525.0,2018-08-09 10:24:14.000000000,2018-06-22,,2018,8,9
4D1054A2XPvAibaEXe8WD3qnVG2b/aV/yYzs56/D,2018-06-12,bangcap/13520453/13520453_bangcap_TOEIC_LR_20180912103448.jpg,TOEIC_LR,525.0,2018-09-20 14:14:28.000000000,2018-09-12,,2018,9,20
4D1625E0XPvAibaEXe+HozZBb+7rZ8qIqYGCT2j8,2020-12-03,bangcap/18520534/18520534_bangcap_TOEIC_LR_20201214140940.jpg,TOEIC_LR,380.0,2021-01-13 15:37:38.000000000,2020-12-14,,2021,1,13
4D645550XPvAibaEXe+cD1fKElqxL9313y/YAPXl,,bangcap/13520086/13520086_bangcap_TOEIC_LR_20180317153605.jpg,TOEIC_LR,555.0,2018-04-12 10:24:45.000000000,2018-03-17,,2018,4,12
4D7A8548XPvAibaEXe/aPLdUCtOgCqBD88izVvAa,2019-11-10,bangcap/14520988/14520988_bangcap_TOEIC_LR_20191124211146.jpg,TOEIC_LR,455.0,2019-12-10 10:17:24.000000000,2019-11-24,,2019,12,10
4D9103C3XPvAibaEXe/MFNByxh05b5IJj//R6UPD,2021-03-07,bangcap/17520935/17520935_bangcap_TOEIC_LR_20210322164448.jpeg,TOEIC_LR,605.0,2021-05-27 16:17:45.000000000,2021-03-22,,2021,5,27
4D92FDD9XPvAibaEXe+RQyZpP6sq6oBGuA0p2I3O,2018-10-06,bangcap/18521494/18521494_bangcap_TOEIC_LR_20191003004747.jpg,TOEIC_LR,835.0,2019-10-31 16:15:33.000000000,2019-10-03,,2019,10,31
4E5819C0XPvAibaEXe9mjVtuyMJi9I3eyDdR9U3a,2020-01-19,bangcap/15520849/15520849_bangcap_TOEIC_LR_20200208185133.jpg,TOEIC_LR,885.0,2020-03-28 15:07:04.000000000,2020-02-08,,2020,3,28
4E8645AEXPvAibaEXe/nv6PZ4rt50g9ymFReRwwg,2021-03-20,bangcap/15520361/15520361_bangcap_TOEIC_SW_20210501140550.png,TOEIC_SW,235.0,2021-05-18 15:22:08.000000000,2021-05-01,,2021,5,18
4E8645AEXPvAibaEXe/nv6PZ4rt50g9ymFReRwwg,2020-09-13,bangcap/15520361/15520361_bangcap_TOEIC_LR_20210501141125.png,TOEIC_LR,705.0,2021-05-27 16:17:45.000000000,2021-05-01,,2021,5,27
4F51640CXPvAibaEXe++bDwPCni17sw+TX4tp24g,2020-08-29,bangcap/16521221/16521221_bangcap_VNU-EPT_20201011115521.jpg,VNU-EPT,237.0,2020-11-12 21:13:57.343387471,2020-10-11,,2020,11,12
4F6A8288XPvAibaEXe/lyY7+7E9oi7bf8hTYZLtG,2020-05-16,bangcap/15520863/15520863_bangcap_TOEIC_LR_20210411191054.jpg,TOEIC_LR,595.0,2021-05-13 21:13:57.343387471,2021-04-11,,2021,5,13
5057A12AXPvAibaEXe/t9ok6w7D83XI/jVuy7hJL,2020-05-24,bangcap/17521106/17521106_bangcap_TOEIC_LR_20200913112406.jpg,TOEIC_LR,660.0,2020-09-21 14:08:13.000000000,2020-09-13,,2020,9,21
5066E750XPvAibaEXe+RTFcnyQdP1gV8o5sqlLTq,2020-08-12,bangcap/17520964/17520964_bangcap_TOEIC_LR_20210128211729.jpg,TOEIC_LR,580.0,2021-03-01 21:13:57.343387471,2021-01-28,,2021,3,1
50710A05XPvAibaEXe+5AEinM7he3i2ud45eDBqh,2020-06-19,bangcap/16521762/16521762_bangcap_TOEIC_SW_20200627093025.png,TOEIC_SW,225.0,2020-08-06 15:04:14.000000000,2020-06-27,,2020,8,6
50710A05XPvAibaEXe+5AEinM7he3i2ud45eDBqh,2020-05-29,bangcap/16521762/16521762_bangcap_TOEIC_LR_20200613130705.jpg,TOEIC_LR,650.0,2020-08-24 09:25:48.000000000,2020-06-13,,2020,8,24
50DAAC7CXPvAibaEXe8xTifDUBtw5Q1Y4b9cemfe,2021-01-09,bangcap/19520832/19520832_bangcap_TOEIC_LR_20210120204509.jpg,TOEIC_LR,875.0,2021-02-21 21:13:57.343387471,2021-01-20,,2021,2,21
513CB68EXPvAibaEXe9BgVwdGgzpaS0cp9yc6F5r,2020-06-02,bangcap/16520424/16520424_bangcap_TOEIC_LR_20200831200333.jpg,TOEIC_LR,870.0,2020-09-21 14:06:02.000000000,2020-08-31,,2020,9,21
51983E43XPvAibaEXe82B8VnNvUD6Dbr8F+/xx0j,2019-12-28,bangcap/18520505/18520505_bangcap_TOEIC_LR_20200527151548.jpg,TOEIC_LR,820.0,2020-06-08 11:03:13.000000000,2020-05-27,,2020,6,8
51BD86DFXPvAibaEXe+lo6eJkHWaQbDd3aiNSKaR,2019-04-06,bangcap/13520107/13520107_bangcap_TOEIC_LR_20190506131005.jpg,TOEIC_LR,640.0,2019-06-18 10:19:55.000000000,2019-05-06,,2019,6,18
51E15EA9XPvAibaEXe9KWpGOh3zHl89pJ3P8rzli,2020-07-20,bangcap/15520748/15520748_bangcap_TOEIC_LR_20201012100347.jpg,TOEIC_LR,580.0,2020-10-26 16:05:42.000000000,2020-10-12,,2020,10,26
5207F3BBXPvAibaEXe9QJDM9nE85iAv4XJzC1oYs,2020-09-16,bangcap/14520624/14520624_bangcap_TOEIC_LR_20201013124145.jpg,TOEIC_LR,510.0,2020-10-26 16:06:07.000000000,2020-10-13,,2020,10,26
521467A8XPvAibaEXe/t4WKrTmA45f0ZSMEJmxHz,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17521209/17521209_chungchi_TOEIC_LR_20190122081754.jpg,TOEIC_LR,555.0,2019-04-12 15:36:56.000000000,2019-01-22,,2019,4,12
5224B759XPvAibaEXe9pz/hgBFL5IPMocUHn0Sq2,2019-12-28,bangcap/15520469/15520469_bangcap_TOEIC_LR_20200115125049.jpg,TOEIC_LR,490.0,2020-03-28 15:08:39.000000000,2020-01-15,,2020,3,28
5236793DXPvAibaEXe8ge2UHv4J4B3cK3m4MI0jB,2020-05-23,bangcap/13520035/13520035_bangcap_TOEIC_LR_20200814190723.jpg,TOEIC_LR,590.0,2020-08-20 15:12:10.000000000,2020-08-14,,2020,8,20
523FC174XPvAibaEXe+0Dwp+QXLoYisCEJFVmgYz,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520990/17520990_chungchi_TOEIC_LR_20180515142956.jpg,TOEIC_LR,685.0,2018-05-15 14:32:05.000000000,2018-05-15,,2018,5,15
527C966AXPvAibaEXe/QqI5At3DBgllfI4aLLozN,2019-12-19,bangcap/15520713/15520713_bangcap_TOEIC_LR_20200716220312.jpg,TOEIC_LR,505.0,2020-08-22 11:33:38.000000000,2020-07-16,,2020,8,22
527C966AXPvAibaEXe/QqI5At3DBgllfI4aLLozN,2020-07-24,bangcap/15520713/15520713_bangcap_TOEIC_SW_20200807193120.png,TOEIC_SW,220.0,2020-12-07 13:56:49.000000000,2020-08-07,,2020,12,7
527C96DBXPvAibaEXe90E3nxW1nyaSaBQPJ1xSgd,2020-11-30,bangcap/18520652/18520652_bangcap_TOEIC_LR_20201210170805.jpg,TOEIC_LR,620.0,2021-01-13 15:36:46.000000000,2020-12-10,,2021,1,13
52DB8271XPvAibaEXe8n6FFpptVzUuzbSv2XdjNy,2020-09-19,bangcap/15520313/15520313_bangcap_TOEIC_LR_20201003114317.jpg,TOEIC_LR,475.0,2020-10-26 15:59:23.000000000,2020-10-03,,2020,10,26
530DAA7AXPvAibaEXe9W7fV/x7qyQHK+t0YqgRym,2019-10-27,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/16521009/16521009_chungchi_TOEIC_LR_20191202152958.jpg,TOEIC_LR,820.0,2020-01-04 07:44:15.000000000,2019-12-02,,2020,1,4
534F880CXPvAibaEXe/caEx4rNa5qYi8oannUiVw,,bangcap/13520787/13520787_bangcap_TOEIC_LR_20180302201405.jpeg,TOEIC_LR,480.0,2018-04-12 09:44:02.000000000,2018-03-02,,2018,4,12
53BABCB4XPvAibaEXe+5f3nhbX2eh3E+k8+0vrzk,,bangcap/13520898/13520898_bangcap_TOEIC_LR_20180312082658.jpg,TOEIC_LR,500.0,2018-04-12 10:19:39.000000000,2018-03-12,,2018,4,12
53BB8D1AXPvAibaEXe9Fy2hCq9OiA55gkkbklho/,2021-04-22,bangcap/17521132/17521132_bangcap_TOEIC_LR_20210606092143.jpg,TOEIC_LR,980.0,2021-07-08 21:13:57.343387471,2021-06-06,,2021,7,8
53CD7140XPvAibaEXe9dgf/EzU6ZBYS3CZf6FUxx,2020-09-11,bangcap/19521597/19521597_bangcap_TOEIC_LR_20200922214755.jpg,TOEIC_LR,525.0,2020-10-26 15:55:31.000000000,2020-09-22,,2020,10,26
541FF0B5XPvAibaEXe+OhmjSj4XEzU5v9VqAadGo,2018-12-29,bangcap/16521057/16521057_bangcap_TOEIC_LR_20200922111136.jpg,TOEIC_LR,865.0,2020-10-26 15:55:18.000000000,2020-09-22,,2020,10,26
542FD613XPvAibaEXe+cv7qSCYkQet+8WVAW0Q4F,2019-05-26,bangcap/16520681/16520681_bangcap_TOEIC_LR_20201006072724.jpg,TOEIC_LR,650.0,2020-10-26 16:03:43.000000000,2020-10-06,,2020,10,26
546DE3BCXPvAibaEXe/sKOWIYAkjtv9wK90lWKtB,2020-06-20,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521166/18521166_chungchi_TOEIC_LR_20200724141116.jpg,TOEIC_LR,430.0,2020-08-22 11:08:40.000000000,2020-07-24,,2020,8,22
548333C6XPvAibaEXe+EAlU+wSWpDUDAmH7aFO2R,2021-03-20,bangcap/19522354/19522354_bangcap_TOEIC_LR_20210330165519.jpg,TOEIC_LR,595.0,2021-05-01 21:13:57.343387471,2021-03-30,,2021,5,1
55164ECCXPvAibaEXe8NrxrmA741rzp6pr4JjBBO,2020-10-11,bangcap/16521554/16521554_bangcap_TOEIC_LR_20201217211858.jpg,TOEIC_LR,690.0,2021-01-13 15:40:42.000000000,2020-12-17,,2021,1,13
55164ECCXPvAibaEXe8NrxrmA741rzp6pr4JjBBO,2020-11-28,bangcap/16521554/16521554_bangcap_TOEIC_SW_20210119144800.png,TOEIC_SW,225.0,2021-03-02 08:23:17.000000000,2021-01-19,,2021,3,2
552C0A01XPvAibaEXe+AkyY0LvshNp5eYt+c+DPp,2018-12-25,bangcap/18520239/18520239_bangcap_TOEIC_LR_20190115161206.jpg,TOEIC_LR,760.0,2019-04-12 15:37:54.000000000,2019-01-15,,2019,4,12
55C4950AXPvAibaEXe9CJmVsz9P34pEFprlIxi9u,2020-10-27,bangcap/16520165/16520165_bangcap_TOEIC_LR_20201218080024.jpg,TOEIC_LR,620.0,2021-01-19 21:13:57.343387471,2020-12-18,,2021,1,19
55CBE4B2XPvAibaEXe+NJiMjcH3vhPWspGkNjgbI,2019-12-14,bangcap/14521037/14521037_bangcap_TOEIC_LR_20201202164556.jpg,TOEIC_LR,470.0,2021-01-03 21:13:57.343387471,2020-12-02,,2021,1,3
55CBE4B2XPvAibaEXe+NJiMjcH3vhPWspGkNjgbI,2021-01-23,bangcap/14521037/14521037_bangcap_TOEIC_SW_20210207112109.png,TOEIC_SW,215.0,2021-03-11 21:13:57.343387471,2021-02-07,,2021,3,11
562EAF54XPvAibaEXe+tg0ae8qw/gpvIjQ2ax2XP,2020-06-22,bangcap/14520113/14520113_bangcap_TOEIC_LR_20200812142144.jpg,TOEIC_LR,775.0,2020-08-20 10:19:34.000000000,2020-08-12,,2020,8,20
56587D9CXPvAibaEXe++B0JyCbXA1D+9N1erNAGS,2020-11-22,bangcap/19521417/19521417_bangcap_TOEIC_LR_20201202162545.jpeg,TOEIC_LR,375.0,2021-01-03 21:13:57.343387471,2020-12-02,,2021,1,3
566515F6XPvAibaEXe+dErJK2QKC6eskvtpNXMwg,2020-11-18,bangcap/19521404/19521404_bangcap_TOEIC_LR_20201212110615.jpg,TOEIC_LR,330.0,2021-01-13 15:37:15.000000000,2020-12-12,,2021,1,13
5700075FXPvAibaEXe/rtk4wDmxi91Qm4QLXujt6,2018-12-29,bangcap/15520096/15520096_bangcap_TOEIC_LR_20190310163208.jpg,TOEIC_LR,670.0,2019-04-12 15:13:39.000000000,2019-03-10,,2019,4,12
578A7225XPvAibaEXe8hvnm4ihleLUtcWtYNAOFi,,bangcap/13520551/13520551_bangcap_TOEIC_LR_20180315113401.jpg,TOEIC_LR,695.0,2018-04-12 10:22:37.000000000,2018-03-15,,2018,4,12
579C9282XPvAibaEXe8T1DiYsmlfsZ4rtPqBNBkc,2018-12-29,bangcap/14520545/14520545_bangcap_TOEIC_LR_20190309094038.jpeg,TOEIC_LR,590.0,2019-04-12 15:15:11.000000000,2019-03-09,,2019,4,12
57BEAA98XPvAibaEXe+3zE134gecv1kZBZsbQcF1,2019-05-25,bangcap/15520515/15520515_bangcap_TOEIC_LR_20190705121401.jpg,TOEIC_LR,450.0,2019-10-31 16:10:12.000000000,2019-07-05,,2019,10,31
5867E047XPvAibaEXe9Xnw4t0GPgx+aXR1u6ReqM,2019-06-09,bangcap/13521067/13521067_bangcap_TOEIC_LR_20190716142209.jpg,TOEIC_LR,455.0,2019-07-30 15:08:47.000000000,2019-07-16,,2019,7,30
588496D8XPvAibaEXe9O6/F07jTuv0wBRnLhprnd,2018-08-18,bangcap/19521815/19521815_bangcap_IELTS_20200617131744.jpg,IELTS,6.5,2020-07-08 09:51:32.000000000,2020-06-17,,2020,7,8
589FCDD9XPvAibaEXe9pz/hgBFL5ICR1uDldUIPB,2018-12-29,bangcap/15520465/15520465_bangcap_TOEIC_LR_20201130203623.jpg,TOEIC_LR,510.0,2021-01-01 21:13:57.343387471,2020-11-30,,2021,1,1
58A754C6XPvAibaEXe8REVTdmhazkY647Lo1etoA,2020-12-26,bangcap/19521211/19521211_bangcap_TOEIC_LR_20210131151949.jpg,TOEIC_LR,635.0,2021-03-04 21:13:57.343387471,2021-01-31,,2021,3,4
58CD106CXPvAibaEXe8a4mdANazFZIdkqYW4/KKO,2020-01-04,bangcap/15520689/15520689_bangcap_TOEIC_LR_20200201144731.jpg,TOEIC_LR,585.0,2020-03-28 15:07:52.000000000,2020-02-01,,2020,3,28
591A9AADXPvAibaEXe9S6E9ioiUfBK9MVMlLs9L0,2020-08-09,bangcap/16520343/16520343_bangcap_TOEIC_SW_20201107152640.png,TOEIC_SW,195.0,2020-11-23 14:17:12.000000000,2020-11-07,,2020,11,23
591A9AADXPvAibaEXe9S6E9ioiUfBK9MVMlLs9L0,2021-02-01,bangcap/16520343/16520343_bangcap_TOEIC_LR_20210218093341.jpg,TOEIC_LR,645.0,2021-03-22 21:13:57.343387471,2021-02-18,,2021,3,22
5954D208XPvAibaEXe+8PTy9pH9lF9RmMGCEJ/mW,2020-11-02,bangcap/15520812/15520812_bangcap_TOEIC_LR_20201113110845.jpg,TOEIC_LR,480.0,2020-12-15 21:13:57.343387471,2020-11-13,,2020,12,15
5996539DXPvAibaEXe9ej2kTw4OUmo2KwEE5slsH,2018-12-29,bangcap/14520004/14520004_bangcap_TOEIC_LR_20190410222018.jpg,TOEIC_LR,465.0,2019-06-18 10:15:44.000000000,2019-04-10,,2019,6,18
59AF4D97XPvAibaEXe+dVXFbWVwKlZexJ6XyF4JF,2020-05-24,bangcap/16520015/16520015_bangcap_TOEIC_LR_20200614010129.jpg,TOEIC_LR,920.0,2020-07-06 15:26:57.000000000,2020-06-14,,2020,7,6
59AF4D97XPvAibaEXe+dVXFbWVwKlZexJ6XyF4JF,2020-08-29,bangcap/16520015/16520015_bangcap_TOEIC_SW_20200918161614.jpg,TOEIC_SW,280.0,2020-10-26 16:10:54.000000000,2020-09-18,,2020,10,26
59E3EFA9XPvAibaEXe/8X6gsb95YiGZOzX+fP5Pi,2019-12-28,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521485/18521485_chungchi_TOEIC_LR_20200910150128.jpg,TOEIC_LR,375.0,2020-09-24 10:13:22.000000000,2020-09-10,,2020,9,24
59F1B1F6XPvAibaEXe/7sxkigC7f59hetoIFBZSV,2018-05-12,bangcap/13520611/13520611_bangcap_TOEIC_LR_20180523225530.jpg,TOEIC_LR,550.0,2018-06-20 14:10:26.000000000,2018-05-23,,2018,6,20
5A0230B3XPvAibaEXe/B5ptYzPZ33qaUSuPR3tlU,2020-10-25,bangcap/19520853/19520853_bangcap_TOEIC_LR_20201208205313.jpg,TOEIC_LR,725.0,2021-01-09 21:13:57.343387471,2020-12-08,,2021,1,9
5A127BADXPvAibaEXe/Twrxaq444c/MCqgcJrbjn,2018-12-29,bangcap/14520990/14520990_bangcap_TOEIC_LR_20190306081042.jpg,TOEIC_LR,745.0,2019-04-12 15:17:21.000000000,2019-03-06,,2019,4,12
5A1EB3B7XPvAibaEXe9WcTnuikKYKuntAYeb6Idm,2020-10-23,bangcap/15520395/15520395_bangcap_TOEIC_LR_20201116153331.jpg,TOEIC_LR,690.0,2020-11-18 10:50:00.000000000,2020-11-16,,2020,11,18
5A1EB3B7XPvAibaEXe9WcTnuikKYKuntAYeb6Idm,2020-11-01,bangcap/15520395/15520395_bangcap_TOEIC_SW_20201119105700.jpeg,TOEIC_SW,280.0,2020-12-01 14:49:08.000000000,2020-11-19,,2020,12,1
5A4D5F66XPvAibaEXe9o3csoNuwUvNmLsOKLLSM4,,bangcap/14521021/14521021_bangcap_TOEIC_LR_20180206101011.png,TOEIC_LR,800.0,2018-04-12 09:41:04.000000000,2018-02-06,,2018,4,12
5A7B47B0XPvAibaEXe8NoNh54Mn6M0WrJPPcpelm,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520520/15520520_chungchi_TOEIC_LR_20190614143154.jpg,TOEIC_LR,670.0,2019-07-01 11:19:52.000000000,2019-06-14,,2019,7,1
5A9F64D1XPvAibaEXe87qJpUsO6V7TZk2T/CAsg6,2020-08-09,bangcap/16520316/16520316_bangcap_IELTS_20200817120254.jpg,IELTS,7.5,2020-11-17 11:01:56.000000000,2020-08-17,,2020,11,17
5AEDE7D0XPvAibaEXe9O6/F07jTuv3kW0evqB5/z,2019-12-07,bangcap/19521819/19521819_bangcap_TOEIC_LR_20200611162159.jpg,TOEIC_LR,300.0,2020-06-12 14:22:01.000000000,2020-06-11,,2020,6,12
5AEDE7D0XPvAibaEXe9O6/F07jTuv3kW0evqB5/z,2020-11-08,bangcap/19521819/19521819_bangcap_TOEIC_LR_20201120170027.jpg,TOEIC_LR,450.0,2020-12-22 21:13:57.343387471,2020-11-20,,2020,12,22
5B24B7E9XPvAibaEXe88tz7NL7l/gkzJpMXlLHVu,2020-03-01,bangcap/14520975/14520975_bangcap_TOEIC_LR_20200609101319.jpg,TOEIC_LR,555.0,2020-06-23 10:00:34.000000000,2020-06-09,,2020,6,23
5B26DD9EXPvAibaEXe9Veo8epKbTmNWUpmVWd13C,2019-11-12,bangcap/15520230/15520230_bangcap_TOEIC_LR_20191130143524.jpeg,TOEIC_LR,685.0,2019-12-10 10:18:06.000000000,2019-11-30,,2019,12,10
5B3FD674XPvAibaEXe/w5GZwSM37//4vV4fqR2yI,2020-11-25,bangcap/18521296/18521296_bangcap_TOEIC_LR_20201208091114.jpeg,TOEIC_LR,475.0,2021-01-09 21:13:57.343387471,2020-12-08,,2021,1,9
5B7BA676XPvAibaEXe/VTtmkh7JuOi+CBDCf2oyM,2018-03-05,bangcap/14520065/14520065_bangcap_TOEIC_LR_20180705101159.jpg,TOEIC_LR,585.0,2018-08-09 10:25:53.000000000,2018-07-05,,2018,8,9
5C0A1217XPvAibaEXe9V50Ts4UAUsLVhms6HFwvs,2020-08-22,bangcap/19522038/19522038_bangcap_TOEIC_LR_20201108211028.jpg,TOEIC_LR,775.0,2020-12-10 21:13:57.343387471,2020-11-08,,2020,12,10
5C1A7772XPvAibaEXe+3zE134gecv2Qv5K/22COb,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520513/15520513_chungchi_TOEIC_LR_20190301102503.jpg,TOEIC_LR,640.0,2019-04-12 15:25:37.000000000,2019-03-01,,2019,4,12
5C3F0831XPvAibaEXe/RTfMBxsNERSCFTl5W+ytL,2020-11-11,bangcap/19520199/19520199_bangcap_TOEIC_LR_20201121104220.jpeg,TOEIC_LR,565.0,2020-12-23 21:13:57.343387471,2020-11-21,,2020,12,23
5C86D4E1XPvAibaEXe83RuGSO94Cq8virCbQSkX9,2020-11-22,bangcap/19521481/19521481_bangcap_TOEIC_LR_20201206171522.jpg,TOEIC_LR,340.0,2021-01-07 21:13:57.343387471,2020-12-06,,2021,1,7
5C86D4E1XPvAibaEXe83RuGSO94Cq8virCbQSkX9,2020-12-11,bangcap/19521481/19521481_bangcap_TOEIC_LR_20201222114301.jpg,TOEIC_LR,415.0,2021-01-23 21:13:57.343387471,2020-12-22,,2021,1,23
5C8D7B17XPvAibaEXe/F8UIBT+N0T41UMitSN5Ce,2020-07-19,bangcap/15520651/15520651_bangcap_TOEIC_LR_20200801122252.jpg,TOEIC_LR,465.0,2020-08-13 10:48:11.000000000,2020-08-01,,2020,8,13
5CAF9119XPvAibaEXe/v5x/h23myCUblzOUm2Q4v,2020-11-30,bangcap/16521203/16521203_bangcap_TOEIC_LR_20201212202721.jpg,TOEIC_LR,515.0,2021-01-13 21:13:57.343387471,2020-12-12,,2021,1,13
5CAF9119XPvAibaEXe/v5x/h23myCUblzOUm2Q4v,2021-05-08,bangcap/16521203/16521203_bangcap_TOEIC_SW_20210522122241.png,TOEIC_SW,205.0,2021-06-23 21:13:57.343387471,2021-05-22,,2021,6,23
5D0BB90EXPvAibaEXe9Hf/fJ8gF3WnvGtEXGWyWG,2020-11-18,bangcap/19522062/19522062_bangcap_TOEIC_LR_20201128112608.jpg,TOEIC_LR,465.0,2020-12-30 21:13:57.343387471,2020-11-28,,2020,12,30
5D6C330DXPvAibaEXe+TZKE2gC8nUmrwpmA+pQ4c,2021-03-06,bangcap/14520888/14520888_bangcap_VNU-EPT_20210407173908.jpg,VNU-EPT,260.0,2021-05-09 21:13:57.343387471,2021-04-07,,2021,5,9
5D84A808XPvAibaEXe/04IiIK7okBVnVDuMtAOeG,2020-10-27,bangcap/16521798/16521798_bangcap_TOEIC_LR_20201110065819.jpg,TOEIC_LR,740.0,2020-12-12 21:13:57.343387471,2020-11-10,,2020,12,12
5DD179CDXPvAibaEXe/U5lSbganJ86PvypOj8kS/,2020-12-04,bangcap/15520346/15520346_bangcap_TOEIC_LR_20201230220435.jpg,TOEIC_LR,790.0,2021-01-31 21:13:57.343387471,2020-12-30,,2021,1,31
5DE27F64XPvAibaEXe8SRUt3BATKgcCqOfz0lnJq,2020-11-26,bangcap/16520021/16520021_bangcap_TOEIC_LR_20210118193343.jpg,TOEIC_LR,820.0,2021-02-19 21:13:57.343387471,2021-01-18,,2021,2,19
5DE3D202XPvAibaEXe9M021iVaAwIAWgsSaIyxTr,,bangcap/13520878/13520878_bangcap_TOEIC_LR_20180315220944.jpg,TOEIC_LR,525.0,2018-04-12 10:23:35.000000000,2018-03-15,,2018,4,12
5E25EB72XPvAibaEXe9wgACCA7SCWfnlOXolY4Bh,2019-10-05,bangcap/18520445/18520445_bangcap_TOEIC_LR_20210506113800.jpg,TOEIC_LR,645.0,2021-05-27 16:17:45.000000000,2021-05-06,,2021,5,27
5E3D6710XPvAibaEXe8LX4hhYKrFZtAiHDGatgxb,2020-06-07,bangcap/15520758/15520758_bangcap_TOEIC_LR_20200816101520.jpg,TOEIC_LR,820.0,2020-09-14 14:46:26.000000000,2020-08-16,,2020,9,14
5E739EEBXPvAibaEXe+xRE5267JUoG3b4BmKhLyq,2019-09-11,bangcap/14520433/14520433_bangcap_TOEIC_SW_20190924142200.png,TOEIC_SW,205.0,2019-10-22 10:50:02.000000000,2019-09-24,,2019,10,22
5E739EEBXPvAibaEXe+xRE5267JUoG3b4BmKhLyq,2017-11-02,bangcap/14520433/14520433_bangcap_TOEIC_LR_20190920120555.jpg,TOEIC_LR,560.0,2019-10-22 10:50:17.000000000,2019-09-20,,2019,10,22
5EB6E15CXPvAibaEXe+xRE5267JUoFgNCx1So+H1,2014-04-05,bangcap/14520434/14520434_bangcap_TOEIC_LR_20190517155023.jpg,TOEIC_LR,575.0,2019-06-18 10:23:45.000000000,2019-05-17,,2019,6,18
5EBCE8B3XPvAibaEXe8aLAPPdCF+ac42AZO6+cEi,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520394/17520394_chungchi_TOEIC_LR_20181022151844.jpg,TOEIC_LR,685.0,2018-11-02 14:21:06.000000000,2018-10-22,,2018,11,2
5EBFEB3FXPvAibaEXe/3Z2K7mhA0JZypCzVRdZhc,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520035/15520035_chungchi_TOEIC_LR_20190614141106.PNG,TOEIC_LR,660.0,2019-07-01 11:05:36.000000000,2019-06-14,,2019,7,1
5ED4AE87XPvAibaEXe/nv6PZ4rt50tPMlohzMVjy,2020-11-29,bangcap/15520362/15520362_bangcap_TOEIC_LR_20210126232918.jpg,TOEIC_LR,530.0,2021-02-27 21:13:57.343387471,2021-01-26,,2021,2,27
5EF71766XPvAibaEXe+RJ/Hp4D2y8wfFlRYX07/G,2020-03-07,bangcap/15520105/15520105_bangcap_TOEIC_LR_20200624230823.jpg,TOEIC_LR,685.0,2020-07-06 15:32:37.000000000,2020-06-24,,2020,7,6
5EFC6D3CXPvAibaEXe+TQJLvJOj4BW6T+T6AMVPf,2019-10-19,bangcap/14520570/14520570_bangcap_Cambrigde_20191216172906.jpg,Cambrigde,141.0,2020-01-03 14:18:22.000000000,2019-12-16,,2020,1,3
5F015460XPvAibaEXe/5h0vZw0NHL3rTJlBbR6W0,2021-04-04,bangcap/16520481/16520481_bangcap_TOEIC_LR_20210414202742.jpg,TOEIC_LR,480.0,2021-05-05 15:27:19.000000000,2021-04-14,,2021,5,5
5F0F648DXPvAibaEXe8BxOZlGHrYN5I6k14yIgQo,2020-05-23,bangcap/15520894/15520894_bangcap_VNU-EPT_20200705133220.jpg,VNU-EPT,179.0,2020-07-08 09:44:38.000000000,2020-07-05,,2020,7,8
5F1A8EA3XPvAibaEXe8zLanLNVS12WXCVbFB/oCA,2019-12-12,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520700/15520700_chungchi_TOEIC_LR_20200115142501.jpg,TOEIC_LR,645.0,2020-06-10 08:46:45.000000000,2020-01-15,,2020,6,10
