mssv,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
6BC6AB5CXPvAibaEXe+HzQxlRR1Wqkif9T6N0XEg,80,85,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
6BD2C3A2XPvAibaEXe+tKwu+Ol4th6LhYFpOaSaJ,72,70,90,100,100,85,100,91,96,58,58,58,50,-1,-1,-1
6BDA77FAXPvAibaEXe9MQ7MBXxp/M9WsZm9sf7D3,80,65,65,50,50,92,64,80,54,46,50,-1,-1,-1,-1,-1
6BDC0FB3XPvAibaEXe+5AEinM7he3oT9mkidxPDW,72,70,76,75,76,80,99,81,75,58,58,75,-1,-1,-1,-1
6BDFB773XPvAibaEXe8c9xa8228bbV3fsHfBCELo,95,100,100,100,92,92,84,56,73,-1,-1,-1,-1,-1,-1,-1
6BE0D26AXPvAibaEXe+LbSgCtk53mdBJem+66Bwk,90,85,100,81,100,100,100,100,78,-1,-1,-1,-1,-1,-1,-1
6BE1EC8AXPvAibaEXe+fZZ4ql3yAl5gcwJA0xUf8,75,75,73,70,41,54,70,57,44,25,50,-1,-1,-1,-1,-1
6BF47AC8XPvAibaEXe+BUGeEgVnB4JyRonENPufx,32,59,45,45,80,75,80,70,84,50,50,-1,-1,-1,-1,-1
6BF56AEFXPvAibaEXe+TZKE2gC8nUmnzzI5D7Rh3,74,74,73,65,49,66,59,80,75,-1,-1,-1,-1,-1,-1,-1
6C014AFEXPvAibaEXe/JhqMYLzzrR7PXSTLh//YT,70,87,90,80,76,80,82,82,58,58,58,58,50,-1,-1,-1
6C07892EXPvAibaEXe/BJuSl0HxpASK8o6DqKoMO,82,58,88,74,63,45,33,52,25,68,63,55,-1,-1,-1,-1
6C0ABB72XPvAibaEXe+YZMNRpG0EjuMk2PqyATZV,73,95,93,86,85,64,80,71,-1,-1,-1,-1,-1,-1,-1,-1
6C1AFEBDXPvAibaEXe8qwxsYP7Gy4Xyvq5UQtoCs,90,80,90,90,82,77,84,70,58,-1,-1,-1,-1,-1,-1,-1
6C1D614EXPvAibaEXe/nv6PZ4rt50gMq3SlqZ5wF,98,79,76,88,90,90,90,85,-1,-1,-1,-1,-1,-1,-1,-1
6C211F72XPvAibaEXe87cFnqlCoR2SznIX7npOvC,80,75,72,81,80,79,72,56,58,-1,-1,-1,-1,-1,-1,-1
6C25ECE4XPvAibaEXe8b4sJvH2gx3GFPW0DmhVfd,93,93,93,89,82,78,74,76,75,68,75,50,50,53,-1,-1
6C357B01XPvAibaEXe+EZVqNcYjweWlh+8um+/oc,70,70,77,77,40,40,5,40,-1,-1,-1,-1,-1,-1,-1,-1
6C377858XPvAibaEXe+YGniCiyMp0zgviDn2PyE6,88,67,70,91,85,80,86,85,92,-1,-1,-1,-1,-1,-1,-1
6C3C48A2XPvAibaEXe87T7ptYh7OSJDbR6xu9i4f,55,55,80,80,79,79,65,62,-1,-1,-1,-1,-1,-1,-1,-1
6C47CE97XPvAibaEXe9x7FcJ6vxIP5DbuWFqkriE,80,83,100,85,86,95,100,100,93,58,58,58,50,-1,-1,-1
6C4A53CDXPvAibaEXe/V2dF0qjs8bb7ZbjchpSPk,66,55,55,91,91,71,55,51,20,59,63,63,-1,-1,-1,-1
6C6D234DXPvAibaEXe+QkoGRj4DtvaROcb5sBGft,66,100,90,90,89,76,88,88,86,66,-1,-1,-1,-1,-1,-1
6C74DCBCXPvAibaEXe/5SY0P9d9+ePOjz5kpYB9j,85,85,81,94,83,64,73,90,80,65,70,-1,-1,-1,-1,-1
6C8AAE2FXPvAibaEXe+iBxMNqbc9ywdPGY1q8H5b,91,66,78,79,85,80,90,75,-1,-1,-1,-1,-1,-1,-1,-1
6C8CB8AEXPvAibaEXe/cJxaw79CIvsPMGv22kvov,80,80,86,80,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1
6C8E06F5XPvAibaEXe+23cTkF8qTDyKP9p+tZ6L2,90,73,82,84,89,82,77,-1,-1,-1,-1,-1,-1,-1,-1,-1
6C8ED372XPvAibaEXe+98B3vqZGkWERnhi/FDlFC,94,68,68,82,80,75,65,70,54,61,58,-1,-1,-1,-1,-1
6C9F895BXPvAibaEXe+HzQxlRR1WqlTiMVpTfIwT,90,78,84,77,81,72,81,82,66,-1,-1,-1,-1,-1,-1,-1
6CBAC0DEXPvAibaEXe8zN2KKhdLFurT5rm9BGgn+,68,68,74,86,87,100,96,94,58,-1,-1,-1,-1,-1,-1,-1
6CBDB00CXPvAibaEXe+qyHIKpMVpStq/tuJh50N+,87,87,90,81,90,90,79,12,-1,-1,-1,-1,-1,-1,-1,-1
6CCFF9D3XPvAibaEXe/KP8Z+xE/sYxf47ovvLcr7,90,74,86,82,76,77,90,-1,-1,-1,-1,-1,-1,-1,-1,-1
6CD4B7BDXPvAibaEXe+28lpC3TQ8Nty1U54rsdS/,0,72,72,62,62,75,88,79,60,-1,-1,-1,-1,-1,-1,-1
6CD8494CXPvAibaEXe+W0wzzSkKF2glxUMTDkqsz,88,72,90,88,73,78,98,99,58,-1,-1,-1,-1,-1,-1,-1
6CDA0ED7XPvAibaEXe+BHZkA9XgGXSS4BHzShGje,98,97,97,95,95,98,98,94,82,71,88,-1,-1,-1,-1,-1
6CECC7A2XPvAibaEXe+TZKE2gC8nUnFvuvzaVDvS,80,80,81,88,90,62,79,80,100,70,70,-1,-1,-1,-1,-1
6CEFDD37XPvAibaEXe+RkKlLLxpa14dohXpczC9G,57,70,65,81,91,59,27,63,54,59,55,-1,-1,-1,-1,-1
6D048D3EXPvAibaEXe8HvmLHDqSTloDZUw9kz3cN,0,60,60,45,45,71,70,71,58,-1,-1,-1,-1,-1,-1,-1
6D0735A9XPvAibaEXe9ZsjBGMHTvpgl/45I55+lN,70,70,52,78,20,0,30,48,-1,-1,-1,-1,-1,-1,-1,-1
6D154D70XPvAibaEXe/0W4kDBen432RM1aY2P41o,95,84,92,93,86,90,100,86,75,-1,-1,-1,-1,-1,-1,-1
6D1A1DEDXPvAibaEXe/QPFjJxKB5fpLgT14lsTo2,76,80,79,75,88,74,63,69,58,58,-1,-1,-1,-1,-1,-1
6D1D3429XPvAibaEXe815EPCWwbvwSLQJvbnbMVb,100,94,95,95,100,100,96,-1,-1,-1,-1,-1,-1,-1,-1,-1
6D2349DBXPvAibaEXe/CiA6lhXdOJAOSSFJ11TLD,55,55,83,83,70,70,89,74,-1,-1,-1,-1,-1,-1,-1,-1
6D2B7E26XPvAibaEXe+5oCRQPDKXslWeGXbv4Kro,59,57,57,29,29,45,0,17,-1,-1,-1,-1,-1,-1,-1,-1
6D2C0D42XPvAibaEXe/UXxbMptU3XUbiiH9ISMo9,55,60,45,36,62,75,66,59,15,40,-1,-1,-1,-1,-1,-1
6D2E1B0DXPvAibaEXe+wCRIlhV+1X7/wAujQiakF,90,85,86,100,91,85,96,95,58,-1,-1,-1,-1,-1,-1,-1
6D2E8231XPvAibaEXe/dSnTMEtLaY2jQPSMnpr39,68,68,65,78,68,64,57,80,75,65,70,-1,-1,-1,-1,-1
6D3100A0XPvAibaEXe+ItThaeWSaTqU3766OnnEm,85,80,80,80,83,88,83,96,76,66,58,-1,-1,-1,-1,-1
6D3A87A7XPvAibaEXe83EtiN4MI2nuc2Ln7/pp+p,92,74,74,89,89,84,100,90,64,80,86,70,55,-1,-1,-1
6D3FE28AXPvAibaEXe8C3lblh2dNnveK8CqEO+pv,81,65,61,72,73,48,48,-1,-1,-1,-1,-1,-1,-1,-1,-1
6D4D4B2AXPvAibaEXe/WuJYGMdaNyKAg4VxEhS7+,94,68,69,74,76,80,85,90,92,-1,-1,-1,-1,-1,-1,-1
6D5C8D3EXPvAibaEXe/zBf7BW2GCK91LTKS0lj+8,70,70,77,77,93,93,89,79,-1,-1,-1,-1,-1,-1,-1,-1
6D5DEC55XPvAibaEXe+RkKlLLxpa1zzwT6t00rNT,65,59,67,73,72,68,62,56,-1,-1,-1,-1,-1,-1,-1,-1
6D5EA000XPvAibaEXe/KXCgZJAA5rtYz38ce/nUd,68,91,99,87,77,53,39,68,25,50,50,-1,-1,-1,-1,-1
6D62204DXPvAibaEXe/pS44gx8Fm9uhYc0pqW5wU,83,80,100,100,83,73,96,79,58,66,58,58,-1,-1,-1,-1
6D70DFFAXPvAibaEXe9mL9UZSYh9+SWC0RC1NkTM,0,0,0,46,46,62,80,73,74,-1,-1,-1,-1,-1,-1,-1
6D766013XPvAibaEXe9ESTQu9OOcIEipSNN/z5IY,71,59,45,43,78,63,60,55,-1,-1,-1,-1,-1,-1,-1,-1
6D7A4DA8XPvAibaEXe8E6yzSPpyFOZrdxnItPn/H,90,90,94,100,94,100,100,95,-1,-1,-1,-1,-1,-1,-1,-1
6D822171XPvAibaEXe88tz7NL7l/glfUKXnZ+w7c,77,77,71,71,53,52,79,80,79,64,74,65,58,53,-1,-1
6D85754AXPvAibaEXe+sSFHdu090OX+5dpAO4uAP,0,74,74,70,70,80,80,62,73,-1,-1,-1,-1,-1,-1,-1
6D8D357CXPvAibaEXe+l62icawnoYgioXRnKo9fC,90,89,81,81,79,74,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
6D8F53BDXPvAibaEXe8cJKtXZaLmvZGbeRUvU9Ym,61,42,80,85,80,80,88,79,83,-1,-1,-1,-1,-1,-1,-1
6D91F264XPvAibaEXe9uUBIVSoy8ig0JgTybx5Fc,58,58,90,90,94,90,87,75,54,-1,-1,-1,-1,-1,-1,-1
6D968F69XPvAibaEXe/Ko3VBeq65/zndFEyy3pth,81,81,58,74,67,54,61,65,57,65,-1,-1,-1,-1,-1,-1
6DA15421XPvAibaEXe940vcGUhedsDvBy133Za/8,0,59,59,58,58,78,69,100,81,-1,-1,-1,-1,-1,-1,-1
6DAD38A8XPvAibaEXe+TioGOAQy/3zPKEw7D20VX,91,91,82,93,59,70,80,90,75,-1,-1,-1,-1,-1,-1,-1
6DAFDEE2XPvAibaEXe9pnHxKPFqxp13UnlS/DW+j,0,0,0,74,74,90,79,87,84,-1,-1,-1,-1,-1,-1,-1
6DB0B474XPvAibaEXe/iIkJq57vD71DpHyb61wZM,80,73,76,82,88,80,85,85,69,55,58,58,-1,-1,-1,-1
6DB172A1XPvAibaEXe9mv02dd1fbU8wyQAlhX6+d,0,60,60,51,51,98,92,93,68,-1,-1,-1,-1,-1,-1,-1
6DBDBBFBXPvAibaEXe+EAlU+wSWpDVBud1dyw30u,78,74,87,87,86,64,56,-1,-1,-1,-1,-1,-1,-1,-1,-1
6DCC7821XPvAibaEXe/glop/3mrWAGQA6ulFOVDY,85,75,78,75,55,89,72,64,-1,-1,-1,-1,-1,-1,-1,-1
6DCCEA04XPvAibaEXe/+PcSgI7YkeTfztD9kDzr/,55,43,43,67,67,48,69,32,0,20,-1,-1,-1,-1,-1,-1
6DD12ACCXPvAibaEXe9FRFgWLD9noTDBnbR3Fd2H,80,85,76,75,83,74,86,81,66,78,-1,-1,-1,-1,-1,-1
6DD33907XPvAibaEXe/JhqMYLzzrR/SD+X56lNlB,56,70,76,75,76,80,72,69,64,76,69,73,50,-1,-1,-1
6DE8EAE8XPvAibaEXe9F+oU8wuNbqEOxNeT+0X3H,80,75,100,86,83,91,100,76,-1,-1,-1,-1,-1,-1,-1,-1
6E093084XPvAibaEXe/0WaLAM5c/YJI8e2JJmqyB,80,80,81,81,91,100,100,94,58,-1,-1,-1,-1,-1,-1,-1
6E0ACD73XPvAibaEXe//3t8+us0X0ijshXvuG3TY,71,53,53,61,61,57,43,38,0,-1,-1,-1,-1,-1,-1,-1
6E1C6806XPvAibaEXe+T+pdYLenbrs1NpbeoDYfY,80,85,76,85,81,93,83,100,99,66,58,-1,-1,-1,-1,-1
6E1EC6E3XPvAibaEXe+xw+0gOjOR0ArvNOutmoXN,93,93,75,75,55,53,8,25,48,-1,-1,-1,-1,-1,-1,-1
6E351582XPvAibaEXe9fafwYRU+Nprk3ew8optYA,100,77,77,79,79,68,91,75,54,62,76,74,55,-1,-1,-1
6E35E958XPvAibaEXe9t3AmSkf7Fuaoy8dqN7u1W,95,81,89,66,86,94,65,-1,-1,-1,-1,-1,-1,-1,-1,-1
6E419D6FXPvAibaEXe/Tj2XE44nW1U+GGum9152r,85,68,72,70,70,55,74,74,30,55,50,-1,-1,-1,-1,-1
6E479E37XPvAibaEXe+1P/4gNbgreS61mE4eZb4e,97,100,100,100,100,100,100,90,83,75,73,-1,-1,-1,-1,-1
6E4B896CXPvAibaEXe/RBAYWwu4rYM1nY1+LlOyo,100,100,100,97,100,99,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
6E4C2765XPvAibaEXe+t618nkWP4eVl9C1gP1l1X,100,100,100,85,100,95,84,81,-1,-1,-1,-1,-1,-1,-1,-1
6E5489F5XPvAibaEXe/PrIR+BvN04S5bWVlPlZrZ,100,90,87,86,100,100,66,-1,-1,-1,-1,-1,-1,-1,-1,-1
6E583291XPvAibaEXe9nvDYNSmXFxd1kRESKuRPM,0,61,61,59,59,76,72,86,82,-1,-1,-1,-1,-1,-1,-1
6E594582XPvAibaEXe9xkK/YA3rY8BuIyh8QfoMS,69,63,80,85,68,73,89,77,73,58,-1,-1,-1,-1,-1,-1
6E5CE6F5XPvAibaEXe/cAy9n2SNhGNJoZuNFd4jW,79,67,78,79,79,71,82,-1,-1,-1,-1,-1,-1,-1,-1,-1
6E5F651EXPvAibaEXe+9lRniSKKSh38UocJy0doH,86,86,92,92,76,65,79,78,80,90,-1,-1,-1,-1,-1,-1
6E64155CXPvAibaEXe/GP74oAJxkeIRq/31oa9ak,69,69,55,77,68,68,63,80,75,60,-1,-1,-1,-1,-1,-1
6E67EB19XPvAibaEXe/X/wixypGyAsT5QiAaYiqu,88,65,65,90,90,68,72,80,64,75,76,70,55,-1,-1,-1
6E6C2013XPvAibaEXe88ZV91oZ7/phFnfCMcZIXA,90,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
6E70ABBBXPvAibaEXe9twiNSTqvSvxcPG+69ipDF,55,55,73,73,66,66,80,67,-1,-1,-1,-1,-1,-1,-1,-1
6E786189XPvAibaEXe9N+b7C2VGPs5hGjFNP9OPe,59,43,71,75,71,78,79,82,71,73,66,66,50,-1,-1,-1
6E7F1F7BXPvAibaEXe+O+EbU9awW5j7ak/htrUG/,95,100,91,94,86,93,100,84,76,-1,-1,-1,-1,-1,-1,-1
6E832832XPvAibaEXe80CLygfiFTYH07DEeZtbIp,78,78,85,85,74,68,63,47,55,-1,-1,-1,-1,-1,-1,-1
6E854833XPvAibaEXe9a9WHB728zIMSTTWhKiiWi,89,98,100,95,86,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1
6E86AA3FXPvAibaEXe9wfTfYufPxvFkPmrVTPea8,65,60,51,37,47,47,59,43,15,-1,-1,-1,-1,-1,-1,-1
6E88192FXPvAibaEXe+7rdwEGp6RyQRvDJNNlYZD,0,64,64,100,100,96,91,95,80,-1,-1,-1,-1,-1,-1,-1
6E94081BXPvAibaEXe8jolcsAIssTORw5zmGqU8F,89,87,87,76,76,81,65,65,54,46,76,70,-1,-1,-1,-1
6E9A2D1CXPvAibaEXe8ZAKwWf+vl6bLUKXe7WIuX,80,59,79,100,92,79,82,67,45,-1,-1,-1,-1,-1,-1,-1
6EA2218EXPvAibaEXe+ot3jpjNDg2sY+xxODfnV0,0,61,61,70,70,100,81,92,76,-1,-1,-1,-1,-1,-1,-1
6EB4408FXPvAibaEXe+cD1fKElqxL06nWB8JXnUx,70,59,59,5,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6EBC70D7XPvAibaEXe9FRFgWLD9noXZbyFyA6Y58,90,85,90,98,100,100,100,100,91,66,58,-1,-1,-1,-1,-1
6EBC7381XPvAibaEXe+szMHbfc71UNjcJsAZvy1l,95,95,100,100,100,100,100,99,-1,-1,-1,-1,-1,-1,-1,-1
6EBFAC96XPvAibaEXe/XBbLEWRhgQXinO9yZvS2d,72,80,80,66,66,72,72,45,74,56,73,76,70,60,70,50
6EBFCB27XPvAibaEXe93UbSm/ewAMg+U+iVp7yVe,78,67,85,98,100,100,100,66,62,-1,-1,-1,-1,-1,-1,-1
6EC57E8DXPvAibaEXe/q/d6S7LoUw//adMKmNVCj,90,100,100,96,100,96,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
6ECC84E3XPvAibaEXe80gGmWuNekTx6pALIDxBTb,97,84,84,86,86,81,89,80,66,75,71,-1,-1,-1,-1,-1
6ED2B4E6XPvAibaEXe+qNIjYBkSuZl2yK2OhWUC8,50,50,72,72,73,73,75,82,-1,-1,-1,-1,-1,-1,-1,-1
6ED7CCEAXPvAibaEXe8POUWRTChIQ6Npf4WlD+y1,0,87,87,86,86,90,85,100,78,-1,-1,-1,-1,-1,-1,-1
6EDD9279XPvAibaEXe/6es9ZTmhAJYZtnmVC9i7g,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
6EEB8335XPvAibaEXe+ba4DZYrt+PFj014j6yHC/,81,72,72,70,79,64,64,-1,-1,-1,-1,-1,-1,-1,-1,-1
6EF53EE6XPvAibaEXe/81GDNmtxKsWKpNmvVkP+G,66,90,91,80,81,85,96,100,81,-1,-1,-1,-1,-1,-1,-1
6EFBE658XPvAibaEXe8GlonP+eXAf6UWCDb9dge4,90,72,80,84,79,74,76,-1,-1,-1,-1,-1,-1,-1,-1,-1
6EFEC89EXPvAibaEXe+02ryNj/uIX5QJGx5iGReW,72,55,62,81,80,70,76,75,53,58,53,50,-1,-1,-1,-1
6EFF4890XPvAibaEXe/JhqMYLzzrR8JLMcEApchi,81,99,100,95,100,100,100,100,68,58,58,-1,-1,-1,-1,-1
6F056D09XPvAibaEXe8WD3qnVG2b/T+8k+BG8W0+,96,73,73,80,80,85,85,92,84,70,63,71,65,55,-1,-1
6F071809XPvAibaEXe9zjjuEw+R98SvfBaxgjH6T,59,59,79,65,88,89,62,74,-1,-1,-1,-1,-1,-1,-1,-1
6F09641FXPvAibaEXe/qmM1rjkbZSgK5+raMuIl+,63,48,61,66,54,48,75,54,60,68,68,-1,-1,-1,-1,-1
6F0A2022XPvAibaEXe/x2lXf9NFd42rK0mtxmOio,74,74,72,68,87,71,75,62,44,-1,-1,-1,-1,-1,-1,-1
6F0C111DXPvAibaEXe9KkwUxiQiZ0mzxL0tQooQ+,94,81,88,91,84,82,62,65,45,55,-1,-1,-1,-1,-1,-1
6F0E40D6XPvAibaEXe9zGba8fcKEKK41KcdVIyBy,76,76,90,80,80,75,74,84,58,58,58,-1,-1,-1,-1,-1
6F120F59XPvAibaEXe/Twrxaq444c54z81uS601e,79,79,83,76,77,71,95,90,75,65,-1,-1,-1,-1,-1,-1
6F179A78XPvAibaEXe/XWo+thXj5THpX6AsLIRxo,67,67,91,80,100,90,81,67,54,-1,-1,-1,-1,-1,-1,-1
6F17AC01XPvAibaEXe/SNdBqgHUMOwc2Zo0YKlAg,95,95,83,83,90,90,95,74,-1,-1,-1,-1,-1,-1,-1,-1
6F1F630FXPvAibaEXe8TwY0YV57PP7JbOnY4myRC,60,55,76,73,79,57,63,71,-1,-1,-1,-1,-1,-1,-1,-1
6F25CD19XPvAibaEXe8Hc2wHUxgky+vqU7EkXwT4,90,90,86,85,95,81,88,-1,-1,-1,-1,-1,-1,-1,-1,-1
6F2995F1XPvAibaEXe88UewilValgL4Zqtgm5Ap0,80,80,77,87,75,64,78,91,80,65,70,50,50,53,50,-1
6F2A8224XPvAibaEXe9QzIyvCsUieZJbJgEPulQq,0,61,61,51,51,55,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6F385873XPvAibaEXe9mpn5IvDinR9SzLfWNV6p7,90,100,100,100,100,96,76,-1,-1,-1,-1,-1,-1,-1,-1,-1
6F3A63E5XPvAibaEXe8yk/xNTBUkzuZbp/lvyXjC,90,90,81,72,100,100,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
6F3C0D69XPvAibaEXe+Y5CB/5gt3MG008Osd7bBm,100,77,77,72,72,78,91,77,66,53,86,70,60,70,-1,-1
6F3C68A4XPvAibaEXe+RaLErOlzghWrwH/dIyn0G,67,62,62,70,80,80,76,90,-1,-1,-1,-1,-1,-1,-1,-1
6F40757CXPvAibaEXe8p5yvHQtPESw43tizx4HoX,74,74,57,83,69,64,73,80,85,60,70,50,50,-1,-1,-1
6F49DE26XPvAibaEXe+QJ0MB5TsYNaHg8mArKlwW,80,100,91,90,90,100,100,100,66,66,58,-1,-1,-1,-1,-1
6F4E2403XPvAibaEXe8hLNatuVCg+d70/9+5XPCj,100,100,100,100,86,84,93,90,90,70,75,50,-1,-1,-1,-1
6F53861FXPvAibaEXe8xTifDUBtw5bcRGfZDTxLk,90,75,76,82,89,75,66,-1,-1,-1,-1,-1,-1,-1,-1,-1
6F59ACB3XPvAibaEXe+I9YJtP5yoHuzr6Jkquv0z,68,68,72,64,76,56,64,57,56,-1,-1,-1,-1,-1,-1,-1
6F5D342AXPvAibaEXe9eSUilQ3V71r5onVJoXXZK,73,80,80,84,84,60,84,54,66,60,-1,-1,-1,-1,-1,-1
6F5E2292XPvAibaEXe+VxRd54HULE7HsanS3Y08W,80,90,81,95,89,95,100,100,-1,-1,-1,-1,-1,-1,-1,-1
6F6A6674XPvAibaEXe8w4wM4FDYR1MPq6ffgDDXQ,0,77,77,77,77,89,85,92,73,-1,-1,-1,-1,-1,-1,-1
6F75613CXPvAibaEXe8/3iNqySORbxrmFjIeDct7,98,96,96,100,100,100,100,100,97,82,100,-1,-1,-1,-1,-1
6F772A68XPvAibaEXe/c1PHSsZoD+1Xq5MyHBuEX,0,0,0,0,0,5,40,-1,-1,-1,-1,-1,-1,-1,-1,-1
6F7E218EXPvAibaEXe9zRIqN26w0B1eO4BRJ7SBX,61,61,75,76,82,81,86,59,44,-1,-1,-1,-1,-1,-1,-1
6F81A5D5XPvAibaEXe8yzZ/8QUtgdsWPb4CTNI4B,92,92,80,80,78,45,40,67,68,60,70,50,54,53,-1,-1
6F858F5AXPvAibaEXe+6Ui7LQICVSQHfuKms/K/D,70,70,98,98,100,100,99,82,-1,-1,-1,-1,-1,-1,-1,-1
6F8AA381XPvAibaEXe+9v37KcInSIVJRpjhFm8eg,85,95,100,100,99,100,100,75,58,-1,-1,-1,-1,-1,-1,-1
6F8BB383XPvAibaEXe+n07P56kWx2Lc0LyLQom6D,80,85,80,75,83,79,72,66,66,-1,-1,-1,-1,-1,-1,-1
6F909887XPvAibaEXe9kkdDkOt5iFndo8cGwFbW5,87,65,60,60,76,75,76,75,85,58,53,-1,-1,-1,-1,-1
6F968095XPvAibaEXe/Eu1NFTIhfjLxYVWURd8IZ,61,61,66,79,92,89,62,50,-1,-1,-1,-1,-1,-1,-1,-1
6F98B4EEXPvAibaEXe/PXvCue1Uh1VmtJaiEjtgi,0,60,60,64,64,76,63,57,35,-1,-1,-1,-1,-1,-1,-1
6FAEAF91XPvAibaEXe8FE/L+nZawtuZTWvBY9BST,82,76,76,75,80,64,70,43,60,59,-1,-1,-1,-1,-1,-1
6FCD9674XPvAibaEXe9Notw1bhKSwkACKRlIb21+,81,85,80,81,90,94,90,66,73,-1,-1,-1,-1,-1,-1,-1
6FD8569EXPvAibaEXe/aPLdUCtOgCts0jFB38TSA,74,74,82,89,74,64,76,80,75,65,70,-1,-1,-1,-1,-1
6FD95A3EXPvAibaEXe/WTR5UGsYutI5eTB+81qWD,76,80,85,90,90,100,100,90,100,-1,-1,-1,-1,-1,-1,-1
6FE2D781XPvAibaEXe99gQY5BI6dNnPHFcKMAJGa,76,76,90,96,100,94,88,74,54,-1,-1,-1,-1,-1,-1,-1
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,70,70,63,63,77,56,61,55,71,63,-1,-1,-1,-1,-1,-1
6FE3F54EXPvAibaEXe8b/WGTXMStzV0K8rQepJOk,71,71,71,88,92,97,83,81,85,-1,-1,-1,-1,-1,-1,-1
6FF0201BXPvAibaEXe8CSUzma4ok0qaqULSZihQx,47,46,80,69,76,63,58,-1,-1,-1,-1,-1,-1,-1,-1,-1
6FF38EA0XPvAibaEXe8ZQB/g2cpypCFDZgCBTwTg,90,90,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
6FFB64F3XPvAibaEXe+O8Ynm4+UKCt8Sf6IhFlk9,90,100,100,100,100,100,88,-1,-1,-1,-1,-1,-1,-1,-1,-1
6FFC54CDXPvAibaEXe/baq/wvVlH/ox7DZMQruhM,80,80,86,85,88,84,91,86,66,83,-1,-1,-1,-1,-1,-1
7007F78DXPvAibaEXe9QzIyvCsUiedXbMylh6Djp,0,74,74,57,57,64,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
700D21E6XPvAibaEXe8zLanLNVS12YCPqiqJ+OSj,65,64,66,68,80,70,60,55,50,-1,-1,-1,-1,-1,-1,-1
700E1725XPvAibaEXe+SbxsvF9MWxKMQLP/zEM+u,90,76,89,90,100,93,90,-1,-1,-1,-1,-1,-1,-1,-1,-1
7012FFE8XPvAibaEXe9Qk6hDUWKQXYWExMCOA+uA,77,77,73,83,73,69,77,76,80,65,70,50,-1,-1,-1,-1
7014C9BCXPvAibaEXe/Af9Zs/i/iJOR7CNkJmaKq,0,73,73,64,64,59,54,-1,-1,-1,-1,-1,-1,-1,-1,-1
7019FD26XPvAibaEXe/lyY7+7E9oi0EefUS4pUoW,94,87,92,96,90,90,85,85,78,50,53,50,-1,-1,-1,-1
702D2CF3XPvAibaEXe8ooYk4mkUGmA64Z/iLP3mB,85,91,91,76,76,85,85,86,81,68,81,-1,-1,-1,-1,-1
70401180XPvAibaEXe+b/3AZFelvL9BXy3vwjid+,100,70,76,79,86,79,72,-1,-1,-1,-1,-1,-1,-1,-1,-1
70430727XPvAibaEXe9iyxgxOODcOTIb2c1U4kt1,84,71,82,87,90,100,93,78,-1,-1,-1,-1,-1,-1,-1,-1
70487DCAXPvAibaEXe9sDqR+NysAHn8fxcoiFVas,65,65,63,28,51,53,53,58,53,64,70,50,-1,-1,-1,-1
704E1F0AXPvAibaEXe/KGOYNCaEaWR+44ZAicZX/,66,66,58,92,73,69,70,86,75,70,-1,-1,-1,-1,-1,-1
7059F0A4XPvAibaEXe+NmgQbVGcjJ+PCMVuB1N+7,65,54,54,29,29,59,59,65,66,82,78,76,70,60,70,-1
705B86CAXPvAibaEXe+VDSoAYozpw2uCd0epomWr,94,86,85,90,90,73,90,75,90,58,58,-1,-1,-1,-1,-1
70688BE9XPvAibaEXe8Y+/3uR2PkTP74QDoBlpRc,59,50,50,69,69,37,0,28,-1,-1,-1,-1,-1,-1,-1,-1
706A71DDXPvAibaEXe/zT99h3DDtveLCfEpy1tt+,90,98,100,96,94,90,83,93,-1,-1,-1,-1,-1,-1,-1,-1
70705F80XPvAibaEXe/x2lXf9NFd48V5tpzB+yMB,80,80,77,87,85,80,67,35,19,-1,-1,-1,-1,-1,-1,-1
7070E160XPvAibaEXe/YCV++RiavqBk5/5ukZCsV,89,95,90,100,100,100,100,96,-1,-1,-1,-1,-1,-1,-1,-1
7075BE69XPvAibaEXe8WdGcsQTF3yHQhmzrDl1Yc,81,81,81,83,77,60,75,80,75,65,70,50,50,53,50,-1
7081FE0AXPvAibaEXe/WSo41+3xFkBWpG5iRJavV,70,88,88,78,78,77,84,73,64,75,70,-1,-1,-1,-1,-1
708AB1C7XPvAibaEXe/PpYImsUfHqD0OJUP9JAIW,69,83,85,85,86,90,83,74,73,-1,-1,-1,-1,-1,-1,-1
7093FAABXPvAibaEXe/HEi/LLJqlPFrRhvh+dtbC,0,81,81,91,91,100,96,100,96,-1,-1,-1,-1,-1,-1,-1
