mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
1EB83626XPvAibaEXe8DnlmqQfnjplhZsiBDoJ8k,6.16,7.42,7.9,6.39,6.1,-1.0,5.88,5.32,-1.0,7.8,5.92,-1.0,7.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,68.0,0.0,72.0,0.0,72.0,0.0,70.0,0.0,70.0,84.0,70.0,71.0,-1.0,-1.0
1ED6A4F0XPvAibaEXe99J3nD1pBZIhGQiopf02P5,6.57,4.38,-1.0,5.63,5.83,5.0,4.88,6.79,-1.0,6.45,6.94,6.7,6.4,6.53,-1.0,8.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,58.0,0.0,74.0,0.0,51.0,0.0,60.0,0.0,75.0,0.0,70.0,0.0,80.0,0.0
1EDA2DA4XPvAibaEXe8lzySxhHiT0RqGwGqh/eBg,4.81,5.59,-1.0,5.25,4.79,5.1,4.38,5.62,6.5,4.37,0.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.0,0.0,72.0,0.0,67.0,0.0,63.0,0.0,75.0,0.0,75.0,0.0,66.0,0.0,66.0,0.0
1EE3D2C7XPvAibaEXe8yk/xNTBUkzvfJ9t/N1OCs,8.81,8.34,-1.0,7.59,8.42,-1.0,8.35,7.49,-1.0,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,0.0,99.0,0.0,81.0,100.0,94.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1EEADA1AXPvAibaEXe9cYfl6D6BtPJTQN3JoUf4L,8.81,8.42,-1.0,8.2,8.33,-1.0,7.79,8.97,9.2,8.32,9.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,79.0,85.0,0.0,98.0,0.0,86.0,0.0,78.0,0.0,83.0,0.0,80.0,0.0,90.0,0.0
1F132401XPvAibaEXe+OhmjSj4XEzdj6Iy6B1hVN,7.3,6.42,-1.0,7.63,7.36,-1.0,7.53,7.95,-1.0,8.21,7.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.0,0.0,67.0,0.0,73.0,0.0,68.0,0.0,68.0,0.0,73.0,0.0,86.0,0.0,94.0,0.0
1F1FF991XPvAibaEXe8AMmr3Xq9FJ/R8zKwFOf6O,5.4,6.58,-1.0,7.55,6.43,6.7,6.05,5.48,-1.0,6.6,6.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,0.0,64.0,0.0,77.0,0.0,80.0,0.0,90.0,0.0,77.0,0.0,65.0,0.0,65.0,0.0
1F285928XPvAibaEXe+LLvbxzunmJI/aRkmjtjs5,3.84,4.68,-1.0,4.3,3.74,7.27,4.14,7.07,5.25,6.09,5.85,7.46,6.61,5.8,-1.0,6.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.0,0.0,72.0,72.0,73.0,73.0,52.0,52.0,71.0,0.0,64.0,0.0,62.0,0.0,57.0,0.0
1F28A60DXPvAibaEXe9YgNnR0JxPhQY9zhNpQ0SA,7.04,6.67,-1.0,7.15,8.29,-1.0,7.9,8.15,-1.0,8.51,5.53,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,98.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,73.0,-1.0,-1.0
1F67866CXPvAibaEXe9zVZKaStZ09PPIGXdGFckn,6.33,4.68,-1.0,5.04,4.59,-1.0,7.69,6.62,-1.0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,0.0,76.0,0.0,80.0,0.0,66.0,89.0,80.0,80.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1F7628F8XPvAibaEXe9aucNQ7/14aOyjtUGYaNi7,7.43,7.19,-1.0,7.78,8.55,-1.0,7.88,8.75,8.3,8.35,8.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,93.0,93.0,85.0,85.0,92.0,92.0,91.0,0.0,82.0,0.0,75.0,0.0,88.0,0.0
1F78B3EEXPvAibaEXe+RaLErOlzghQmOT0lMUdW7,9.7,8.4,-1.0,8.86,8.84,-1.0,8.9,8.68,-1.0,8.6,9.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,78.0,0.0,66.0,0.0,84.0,0.0,85.0,0.0,90.0,0.0,86.0,0.0,95.0,0.0
1F7AA6AFXPvAibaEXe/dMvqGUzyBHHrG3wsXFplE,7.26,7.85,-1.0,7.56,8.34,9.66,8.51,8.87,-1.0,8.36,8.83,10.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,88.0,96.0,96.0,99.0,0.0,92.0,0.0,79.0,0.0,85.0,0.0,90.0,0.0,85.0,0.0
1F7AFD75XPvAibaEXe/m6K07u0dn90TLF1pBsG6z,6.6,7.2,-1.0,7.64,7.93,-1.0,6.6,6.92,-1.0,7.4,6.95,-1.0,7.36,-1.0,-1.0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,77.0,88.0,0.0,84.0,0.0,76.0,0.0,68.0,0.0,70.0,0.0,73.0,0.0,62.0,0.0
1F900C98XPvAibaEXe/Bn5cQSu92WfoXPCmTU1Cx,6.31,5.66,7.3,7.13,7.75,-1.0,7.41,8.17,-1.0,8.3,9.05,-1.0,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0,0.0,63.0,63.0,91.0,91.0,86.0,0.0,88.0,0.0,77.0,0.0,66.0,0.0,75.0,0.0
1F961589XPvAibaEXe81w9eVvyp+l0IvS5FUMIcZ,8.61,7.02,-1.0,8.02,7.41,-1.0,8.67,7.9,-1.0,7.99,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,0.0,86.0,0.0,70.0,0.0,81.0,0.0,90.0,0.0,85.0,0.0,86.0,0.0,75.0,0.0
1FA754E9XPvAibaEXe8qwxsYP7Gy4T+GMTAh8lN1,8.43,7.74,-1.0,8.05,8.39,-1.0,8.27,8.9,-1.0,8.98,8.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,88.0,0.0,99.0,0.0,100.0,0.0,100.0,100.0,95.0,-1.0,-1.0,-1.0
1FB8F707XPvAibaEXe92Umf5pb/ttrUuITocnKot,8.63,8.91,-1.0,8.81,8.49,-1.0,8.88,5.03,-1.0,8.32,5.17,-1.0,5.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,75.0,0.0,90.0,0.0,99.0,0.0,96.0,0.0,95.0,91.0,90.0,67.0,-1.0,-1.0
1FC84966XPvAibaEXe917PYvJ9Jl7VDZwQFe1Zl4,6.82,6.22,-1.0,6.18,6.32,-1.0,6.94,7.98,-1.0,7.74,8.38,-1.0,9.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0,70.0,65.0,0.0,57.0,0.0,76.0,0.0,56.0,0.0,80.0,0.0,81.0,0.0,85.0,0.0
1FCC882AXPvAibaEXe9A8avg2Xms/7bQhXMQMAzS,6.72,6.07,-1.0,6.34,6.5,-1.0,6.53,8.03,-1.0,6.34,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,90.0,0.0,89.0,0.0,82.0,0.0,96.0,0.0,91.0,97.0,66.0,50.0,-1.0,-1.0
1FCEC0A0XPvAibaEXe/CDMtnBauOUOINhbW1J3i+,8.05,8.15,-1.0,4.99,7.55,-1.0,5.64,5.36,-1.0,5.74,-1.0,-1.0,5.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,100.0,0.0,100.0,0.0,88.0,0.0,85.0,0.0,80.0,82.0,66.0,54.0,-1.0,-1.0
1FD78E1AXPvAibaEXe+suUpvSAu/ow72FkE6z3mz,7.48,7.55,-1.0,7.39,7.85,-1.0,8.26,7.92,-1.0,7.8,8.65,-1.0,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,82.0,82.0,91.0,91.0,89.0,0.0,100.0,0.0,90.0,0.0,74.0,0.0,75.0,0.0
1FE755EBXPvAibaEXe9F2tx/ToPx3HMCUuVOFVUO,7.76,7.47,-1.0,7.73,7.85,-1.0,7.27,7.61,-1.0,8.56,7.31,-1.0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0,0.0,73.0,0.0,85.0,0.0,80.0,0.0,93.0,0.0,73.0,0.0,90.0,0.0,100.0,0.0
1FF0664EXPvAibaEXe+98B3vqZGkWBnOGlxrnCyr,7.29,3.56,7.5,4.04,4.9,5.5,5.11,6.15,-1.0,6.86,4.94,8.0,5.44,6.18,-1.0,6.35,7.7,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,0.0,50.0,0.0,54.0,0.0,50.0,0.0,75.0,0.0,75.0,0.0,76.0,0.0,70.0,0.0
200BC7B7XPvAibaEXe/J0r+JN9xEWZW2APva1ubS,6.67,3.99,-1.0,6.59,7.85,-1.0,6.85,7.29,-1.0,6.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,71.0,0.0,82.0,0.0,79.0,82.0,79.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
200C3EF0XPvAibaEXe/QPFjJxKB5fsf40am+aYri,8.14,8.64,-1.0,8.52,8.61,-1.0,8.63,8.62,-1.0,9.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,85.0,0.0,90.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,-1.0,-1.0
20137A69XPvAibaEXe/YKN5ysyYL7OR5uzOy1bph,5.41,6.11,-1.0,5.5,7.16,7.8,5.91,8.12,8.06,7.07,7.27,-1.0,9.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,0.0,71.0,71.0,59.0,59.0,92.0,0.0,78.0,0.0,83.0,0.0,64.0,0.0,85.0,0.0
20376F8BXPvAibaEXe8eBN4YWA8YUzYmoz2mXuA3,6.04,5.82,-1.0,6.7,8.75,-1.0,9.06,8.16,-1.0,8.8,9.19,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0,0.0,85.0,0.0,100.0,0.0,90.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0
2049E34DXPvAibaEXe83V/kFvw2bBSM6MmPn3kn9,7.09,6.61,-1.0,7.8,7.75,-1.0,6.77,5.74,-1.0,7.26,7.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,0.0,99.0,99.0,78.0,78.0,81.0,81.0,65.0,0.0,61.0,0.0,76.0,0.0,73.0,0.0
204D6AB9XPvAibaEXe9V1gtTDRnQFwJTG99TdLXu,8.38,7.87,-1.0,8.08,9.25,-1.0,8.2,8.8,-1.0,8.79,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,90.0,78.0,0.0,93.0,0.0,80.0,0.0,64.0,0.0,80.0,0.0,91.0,0.0,90.0,0.0
2051316CXPvAibaEXe8y6/RMXZRwBSpb0VHJadCX,7.69,6.76,-1.0,6.72,7.92,-1.0,6.62,6.4,8.5,8.09,4.89,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,78.0,0.0,62.0,0.0,73.0,0.0,80.0,0.0,75.0,0.0,96.0,0.0,80.0,0.0
20898D54XPvAibaEXe9V1gtTDRnQF+sW2Hlc0Ngw,7.58,6.43,-1.0,7.32,7.02,-1.0,5.91,7.03,-1.0,6.19,7.94,3.0,5.49,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.0,61.0,73.0,0.0,82.0,0.0,73.0,0.0,62.0,0.0,59.0,0.0,80.0,0.0,80.0,0.0
208ADD5FXPvAibaEXe9NdAclo3+sVwwHZkFbapYw,7.49,5.96,-1.0,6.64,7.52,-1.0,7.58,8.46,-1.0,8.1,7.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,70.0,0.0,62.0,0.0,67.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,80.0,0.0
208F2296XPvAibaEXe8dBqMaN7rGhjoJkVGvb02U,4.92,3.41,-1.0,6.57,6.44,8.4,6.12,6.31,-1.0,6.59,6.52,-1.0,6.82,7.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,0.0,92.0,0.0,90.0,0.0,85.0,0.0,76.0,0.0,95.0,0.0,86.0,0.0,82.0,0.0
209DFFA3XPvAibaEXe+cD1fKElqxL0w/CiUgdc4i,4.95,6.71,7.67,5.48,6.47,6.1,6.62,8.38,6.8,7.98,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,90.0,90.0,75.0,75.0,75.0,0.0,69.0,0.0,77.0,0.0,64.0,0.0,63.0,0.0
20B58E2BXPvAibaEXe/pmLsWv14ojCr/XGzatCTI,6.23,6.07,-1.0,6.93,6.2,-1.0,7.12,5.87,-1.0,6.94,7.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.0,0.0,75.0,0.0,76.0,0.0,80.0,0.0,79.0,0.0,75.0,0.0,77.0,0.0,79.0,71.0
20B61190XPvAibaEXe9fw8mX+aV2o/RjGigUxoyj,9.64,8.42,-1.0,9.18,8.42,-1.0,7.66,7.14,-1.0,8.55,8.31,-1.0,9.5,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,0.0,77.0,0.0,76.0,0.0,98.0,0.0,95.0,0.0,90.0,0.0,79.0,0.0,80.0,0.0
20B7F2AFXPvAibaEXe8c/asunKa47Nvc4FVQiXhD,9.39,9.43,-1.0,8.75,9.01,-1.0,8.26,8.28,-1.0,8.72,8.64,-1.0,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,0.0,78.0,0.0,66.0,0.0,81.0,0.0,85.0,0.0,85.0,0.0,86.0,0.0,90.0,0.0
20D5A706XPvAibaEXe99yNsueYx+sS7cA4Tr2w8n,7.44,7.51,-1.0,-1.0,-1.0,-1.0,7.24,7.15,-1.0,7.24,7.23,-1.0,8.15,8.4,-1.0,8.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,0.0,90.0,0.0,76.0,0.0,80.0,0.0,88.0,0.0,81.0,0.0,83.0,0.0,78.0,73.0
20D7E56CXPvAibaEXe/waquVAMA8TuGBUB8n1U9w,7.57,8.03,-1.0,8.48,8.43,-1.0,7.17,7.53,-1.0,7.95,7.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,0.0,80.0,0.0,90.0,0.0,85.0,0.0,76.0,0.0,80.0,0.0,93.0,0.0,77.0,0.0
20E5F3B7XPvAibaEXe+bnYbevupsw53hO1Wx1Asv,8.45,8.75,-1.0,8.58,8.14,-1.0,7.93,9.2,-1.0,9.3,9.33,-1.0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,100.0,100.0,100.0,-1.0,-1.0
20EA5161XPvAibaEXe+tKwu+Ol4th4lHuNksf8Ew,8.15,7.85,-1.0,8.67,8.14,-1.0,8.26,8.59,-1.0,8.18,8.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,0.0,95.0,0.0,95.0,0.0,100.0,0.0,90.0,0.0,95.0,0.0,100.0,0.0,-1.0,-1.0
20EB4F78XPvAibaEXe8ptkRJyotmH5BdHlwmnCHg,7.35,6.5,9.0,6.23,4.16,-1.0,4.62,5.19,0.45,5.57,2.55,0.0,0.38,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,73.0,61.0,0.0,40.0,0.0,64.0,0.0,40.0,0.0,64.0,0.0,68.0,0.0,63.0,0.0
20EC54C4XPvAibaEXe8SRnjkoZQJQjhZ40tOzHWk,5.94,5.01,-1.0,6.41,7.09,-1.0,6.76,7.43,-1.0,5.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,94.0,0.0,100.0,0.0,96.0,100.0,95.0,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20EDFE1EXPvAibaEXe9eSUilQ3V71hhIIr/gp7Hl,3.45,4.94,5.93,5.14,4.69,6.33,5.01,5.34,5.7,6.53,5.68,-1.0,4.87,4.91,-1.0,2.68,5.1,-1.0,3.09,-1.0,-1.0,0.0,59.0,0.0,65.0,65.0,70.0,70.0,71.0,71.0,87.0,0.0,64.0,0.0,63.0,0.0,78.0,0.0
21148B93XPvAibaEXe8ciyLBP/Qlayj9QcGO7AGC,8.66,8.35,-1.0,8.8,8.81,-1.0,8.65,8.43,-1.0,9.53,8.95,-1.0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,0.0,90.0,0.0,95.0,0.0,95.0,0.0,80.0,0.0,90.0,0.0,100.0,0.0,100.0,0.0
211E77C4XPvAibaEXe8zLanLNVS12e4d+7rbcZ6A,6.68,5.54,-1.0,5.69,7.05,-1.0,5.44,6.02,-1.0,5.81,6.44,-1.0,0.0,-1.0,-1.0,8.0,7.7,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,66.0,0.0,54.0,0.0,71.0,0.0,67.0,0.0,68.0,0.0,67.0,0.0,68.0,0.0
21262576XPvAibaEXe8p5yvHQtPES0B7eV1Twgs0,6.65,4.06,-1.0,6.85,7.45,-1.0,7.92,7.58,-1.0,7.28,8.35,-1.0,8.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,74.0,69.0,0.0,80.0,0.0,71.0,0.0,64.0,0.0,73.0,0.0,80.0,0.0,75.0,0.0
212EA0C7XPvAibaEXe/Hpk/kOf6+1XWAGhQk4dXd,5.52,3.4,-1.0,5.25,6.3,3.8,4.11,6.85,6.26,6.54,6.11,-1.0,7.1,-1.0,-1.0,4.0,-1.0,-1.0,7.8,-1.0,-1.0,-1.0,83.0,0.0,86.0,86.0,86.0,86.0,93.0,0.0,86.0,0.0,64.0,0.0,74.0,0.0,75.0,0.0
21432CE6XPvAibaEXe8+xHMLxEu2J6ndKVqT0C00,8.02,6.98,-1.0,6.56,7.82,-1.0,7.36,8.34,-1.0,8.3,3.35,-1.0,9.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,0.0,100.0,0.0,100.0,100.0,91.0,83.0,-1.0,-1.0
21478CA5XPvAibaEXe87069oyWO+Ia90rjo5SvVw,6.07,2.7,9.6,7.49,7.32,5.8,6.62,5.2,-1.0,5.51,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,76.0,0.0,85.0,0.0,75.0,0.0,76.0,0.0,74.0,0.0,76.0,0.0,53.0,0.0
215D75E6XPvAibaEXe8CZDRB45S33HlouWcpnjXG,4.87,4.45,-1.0,4.77,5.35,-1.0,5.78,6.01,-1.0,4.84,2.15,7.9,5.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,0.0,70.0,0.0,69.0,0.0,75.0,0.0,65.0,0.0,67.0,77.0,66.0,64.0,-1.0,-1.0
21825938XPvAibaEXe8XLyAGr26H4zxXu5a+Hljk,3.79,2.71,-1.0,3.75,5.12,2.6,5.63,3.9,0.0,3.27,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,55.0,0.0,53.0,0.0,73.0,0.0,71.0,0.0,50.0,0.0,58.0,0.0,58.0,58.0
21A44321XPvAibaEXe9S6E9ioiUfBDPj01WaWxc1,7.98,7.18,-1.0,8.56,7.93,-1.0,7.95,7.9,-1.0,7.29,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,93.0,0.0,95.0,0.0,85.0,0.0,86.0,0.0,85.0,0.0,88.0,0.0,96.0,0.0
21A6EABBXPvAibaEXe+m4TIigwhBB1eIGTZG5HR0,6.73,6.77,-1.0,5.84,6.76,8.4,7.64,7.75,-1.0,7.92,8.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,80.0,0.0,76.0,0.0,80.0,0.0,88.0,0.0,79.0,0.0,83.0,0.0,95.0,91.0
21B7B69EXPvAibaEXe9MpQ5WhbYsPvSriGKnXQev,6.82,6.09,-1.0,6.71,7.65,-1.0,8.09,6.2,-1.0,7.64,7.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,100.0,0.0,94.0,0.0,91.0,0.0,97.0,94.0,69.0,-1.0,-1.0,-1.0
21C41C64XPvAibaEXe8CWH5HVeMbzj3kl3A5eMIB,6.53,5.31,-1.0,5.91,7.13,-1.0,3.55,6.79,-1.0,7.6,7.36,-1.0,6.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,79.0,0.0,90.0,0.0,79.0,0.0,75.0,0.0,77.0,89.0,74.0,64.0,-1.0,-1.0
21E8E7DFXPvAibaEXe/Jc8h2JxO5QZmf6Y0zWw7B,9.3,8.36,-1.0,6.97,7.74,-1.0,7.4,7.37,-1.0,8.43,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,100.0,100.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21E9C326XPvAibaEXe/uH+ehSKMSjbVAN71FLxMC,6.52,6.0,6.75,6.11,6.91,-1.0,6.85,7.83,-1.0,7.19,8.19,-1.0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,0.0,61.0,61.0,64.0,64.0,73.0,0.0,71.0,0.0,75.0,0.0,66.0,0.0,70.0,0.0
21F0E039XPvAibaEXe+tSA7t7USLJ0lZGuuvZW0X,7.59,6.78,-1.0,6.18,7.74,-1.0,7.61,7.68,-1.0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,68.0,0.0,72.0,0.0,84.0,0.0,74.0,0.0,74.0,100.0,86.0,58.0,-1.0,-1.0
21F2C6C1XPvAibaEXe97hU2RTHdNnJKy2oLy/QXC,6.77,7.78,7.0,7.64,7.64,-1.0,6.85,6.81,-1.0,6.95,9.14,8.0,8.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,89.0,89.0,91.0,91.0,81.0,0.0,86.0,0.0,74.0,0.0,66.0,0.0,75.0,0.0
220B6282XPvAibaEXe+HozZBb+7rZ5kkwLLN9tOG,5.95,5.12,-1.0,5.85,6.67,-1.0,4.03,4.7,-1.0,5.44,3.31,-1.0,2.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,100.0,0.0,97.0,0.0,92.0,0.0,75.0,0.0,80.0,89.0,69.0,70.0,-1.0,-1.0
22101E7EXPvAibaEXe+EYzJPHISY88zmD5Ggw1zy,6.48,5.05,8.7,7.17,5.84,-1.0,6.56,6.77,-1.0,7.42,8.0,-1.0,7.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,0.0,73.0,0.0,78.0,0.0,67.0,0.0,80.0,0.0,75.0,0.0,71.0,0.0,73.0,0.0
221BC6FEXPvAibaEXe/69hWWh+JD2bqvbrEM5LbX,6.35,5.85,-1.0,5.9,5.64,-1.0,3.98,0.53,-1.0,2.57,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,73.0,63.0,0.0,70.0,0.0,77.0,0.0,54.0,0.0,45.0,0.0,56.0,0.0,-1.0,-1.0
2228C44BXPvAibaEXe+vL6q6thZ0NpZHB2a6uthQ,7.5,8.0,-1.0,8.9,7.91,-1.0,5.78,6.97,-1.0,7.28,7.82,-1.0,8.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,0.0,84.0,84.0,86.0,86.0,86.0,0.0,79.0,0.0,75.0,0.0,62.0,0.0,73.0,0.0
22530129XPvAibaEXe8T1DiYsmlfsdcZ2u7Jh669,7.12,6.45,-1.0,5.28,4.69,5.57,7.63,5.96,-1.0,7.89,7.42,-1.0,7.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,85.0,67.0,0.0,83.0,0.0,76.0,0.0,75.0,0.0,80.0,0.0,80.0,0.0,75.0,0.0
2253D948XPvAibaEXe/t9ok6w7D83dMNOtdtMyoQ,6.57,7.4,-1.0,7.12,7.8,-1.0,5.84,7.0,-1.0,7.89,7.8,-1.0,-1.0,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,85.0,0.0,85.0,0.0,85.0,0.0,84.0,0.0,99.0,0.0,81.0,0.0,71.0,76.0
2273F154XPvAibaEXe/odi52as1TQ6qXsflcjall,6.81,5.96,-1.0,7.29,7.23,-1.0,7.53,6.65,-1.0,7.82,7.34,-1.0,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,0.0,80.0,0.0,80.0,0.0,85.0,0.0,80.0,0.0,80.0,0.0,81.0,0.0,79.0,0.0
